"","Name","UWIN.Code","Start.Date","End.Date","Num.Days","Notes","states_abbrev","mean_income","mean_age","mean_percent_white","mean_pop_density","mean_housing_density","mean_daily_visits","median_daily_visits","mean_weekday_visits","mean_weekend_visits","restaurant_count","total_road_length","road_density","road_area","distance_to_road","imp_surf","ndvi","elev","nightlight_avg","nldc_landcover","bio_1","bio_12","human_mod","NatWalkInd","Ac_Total","Ac_Land","Ac_Water","Workers","dist2nearest_camera","buffer_size","X","BURDEN_RESCALED_AV_PCT","BURDEN_RESCALED_MAX_PCT","MAX_POLL_RAW","MEAN_POLL_RAW","OGBURDEN_AV","OGBURDEN_MAX","geometry"
"152","Scott Home",NA,"11/27/2022","12/11/2022",14,"","CA",171000,55.4,73.9975698663426,2180.33598111742,1141.57428604847,3661,3753,3747,3489,1,503.074979500656,0.0160206932166348,31401.5737457788,97.0738942634946,36.0285714285714,0.221782961439702,163.096354529971,2.14880438897814,"Urban and Built-up",14,129.65,0.875012844800949,13.1666666666667,76.9975955,76.9975955,0,350,1129.37156077281,100,94,21.13821138,20.32520325,31.43515873,21.92927807,9.756097561,8.130081301,c(-122.275291, 37.90107)
"153","Shannon Home",NA,"11/21/2022","12/06/2022",15,"","CA",43838,31.7,10.8407871198569,4440.3154058284,1779.99896342333,10049.5,9767,9897.91666666667,10504.25,1,722.570676871399,0.0230106517183602,31401.5737457301,76.3239869499005,57.0833333333333,0.140622742354206,14.165707669607,3.13734238527462,"Urban and Built-up",14.3500003814697,126.5,0.941314518451691,12.3333333333333,156.6764731,156.6764731,0,1126,600.661715009413,100,95,81.30081301,76.42276423,56.59650758,52.96412455,89.43089431,77.23577236,c(-122.320163, 37.91391)
"154","Sherman Home",NA,"11/22/2022","12/02/2022",10,"Wilson Sherman #2","CA",198848,53.2,72.2872589293807,2577.93839454207,1079.82450714312,4074,3987,4029.77777777778,4273,1,624.301487441103,0.0198812165433263,31401.5737457811,44.7663431027878,33.9459459459459,0.207722289741927,308.413239218972,1.94969673029233,"Urban and Built-up",13.8000001907349,130.45,0.739448994398117,14.6666666666667,110.1416127,110.1416127,0,481,855.756102391557,100,96,12.19512195,38.21138211,33.62227227,20.09189324,2.43902439,12.19512195,c(-122.257487, 37.892485)
"155","Sherman Home",NA,"11/22/2022","12/02/2022",10,"Wilson Sherman #2","CA",198848,53.2,72.2872589293807,2577.93839454207,1079.82450714312,4074,3987,4029.77777777778,4273,1,624.301487441103,0.0198812165433263,31401.5737457811,44.7663431027878,33.9459459459459,0.207722289741927,308.413239218972,1.94969673029233,"Urban and Built-up",13.8000001907349,130.45,0.739448994398117,14,164.0667399,164.0667399,0,527,855.756102391557,100,96,12.19512195,38.21138211,33.62227227,20.09189324,2.43902439,12.19512195,c(-122.257487, 37.892485)
"156","Sherrer Home",NA,"02/09/2023","02/24/2023",15,"","CA",139953,53.4,38.3259911894273,2926.76446233604,1102.77134749386,5468.0625,5464,5459.75,5493,1,493.272320836551,0.0157085222807826,31401.5737457373,65.130128882512,35.0571428571429,0.127784531035308,3.48121464113856,2.5706715670096,"Urban and Built-up",NA,101.85,NA,13.8333333333333,264.9092383,179.8781747,85.0310636,1144,1373.73094376958,100,97,7.317073171,4.87804878,38.98745264,31.30182149,31.70731707,41.46341463,c(-122.249759, 37.740986)
"157","Sherrer Home",NA,"02/09/2023","02/24/2023",15,"","CA",139953,53.4,38.3259911894273,2926.76446233604,1102.77134749386,5468.0625,5464,5459.75,5493,1,493.272320836551,0.0157085222807826,31401.5737457373,65.130128882512,35.0571428571429,0.127784531035308,3.48121464113856,2.5706715670096,"Urban and Built-up",NA,101.85,NA,17.6666666666667,211.5326731,211.5326731,0,1288,1373.73094376958,100,97,7.317073171,4.87804878,38.98745264,31.30182149,31.70731707,41.46341463,c(-122.249759, 37.740986)
"158","Shunick Home",NA,"02/17/2023","02/23/2023",6,"IOR","CA",198160,40.95,61.6045132912603,1571.16324181092,553.754807534139,3540.85714285714,3525,3343.2,4035,1,170.236198951401,0.00542126328857341,31401.573745775,89.9018877106374,28.5405405405405,0.21557022037335,203.349725767624,2.27489620732409,"Urban and Built-up",14.0500001907349,113.85,0.794014573097229,14,122.4642426,122.4642426,0,500,891.603322570102,100,98,23.57723577,29.26829268,35.0516685,32.06961585,34.95934959,24.3902439,c(-122.227752, 37.833482)
"159","Shunick Home",NA,"02/17/2023","02/23/2023",6,"IOR","CA",198160,40.95,61.6045132912603,1571.16324181092,553.754807534139,3540.85714285714,3525,3343.2,4035,1,170.236198951401,0.00542126328857341,31401.573745775,89.9018877106374,28.5405405405405,0.21557022037335,203.349725767624,2.27489620732409,"Urban and Built-up",14.0500001907349,113.85,0.794014573097229,12.6666666666667,465.3552757,465.3552757,0,590,891.603322570102,100,98,23.57723577,29.26829268,35.0516685,32.06961585,34.95934959,24.3902439,c(-122.227752, 37.833482)
"160","Sibley Volcanic Regional Preserve","SVR","11/06/2023","11/20/2023",14,"","CA",198036,40.9,51.7133956386293,246.366539093404,102.474198144648,NA,NA,NA,NA,1,183.371315060374,0.00583955812357615,31401.573745802,65.2404694697624,2.22222222222222,0.33054114037221,314.158108594941,1.1934631207139,"Urban and Built-up",13.5500001907349,127.4,0.590132236480713,11.5,2958.7697167,2958.283671,0.4860457,961,507.998215745077,100,99,29.26829268,15.44715447,34.01873279,29.15872212,26.82926829,16.2601626,c(-122.2071, 37.85588)
"161","Skyline Gate Staging Area","SKSA","11/06/2023","11/20/2023",14,"","CA",129167,46.5,70.4572098475967,200.74975819348,82.4169007274321,2315.33333333333,2399,2307,2338.25,1,114.517132069257,0.00364685964456668,31401.5737457492,86.4309643817375,0.388888888888889,0.314787228617288,361.859825134277,1.44935463165437,"Urban and Built-up",13.5500001907349,123.65,0.605294167995453,7.83333333333333,3409.6936111,3409.6936111,0,1153,1265.29604530478,100,100,0.81300813,2.43902439,31.4845626,19.91680298,0.81300813,8.943089431,c(-122.18439, 37.83056)
"162","Sobrante Ridge Regional Preserve","SRRP","11/09/2023","11/18/2023",9,"","CA",128750,41.6,29.2966360856269,445.179559518177,138.576271627926,NA,NA,NA,NA,1,NA,NA,31401.5737457385,120.390714097286,0.166666666666667,0.336340932452148,153.239464499734,1.3729940202213,"Urban and Built-up",14.25,132.8,0.628132343292236,9.83333333333333,943.039853,943.039853,0,863,2501.79548540458,100,101,4.87804878,34.95934959,40.8486294,15.32905257,0,45.52845528,c(-122.26092, 37.96875)
"163","Squire Home",NA,"11/28/2023","12/05/2023",7,"","CA",164750.333333333,46.1333333333333,62.2492351839508,3605.16644595462,1741.24499061953,11293.25,11870,12502.8333333333,7664.5,1,458.523108700543,0.0146019149362637,31401.5737457699,68.0371914099182,35.28125,0.204518461108801,36.0393611734564,3.57939992051307,"Urban and Built-up",14.25,106.45,0.925353705883026,16.3333333333333,93.4240622,93.4240622,0,698,740.741136396437,100,102,60.16260163,54.47154472,41.72079078,35.93759344,51.2195122,48.7804878,c(-122.229514, 37.807332)
"164","Squire Home",NA,"11/28/2023","12/05/2023",7,"","CA",164750.333333333,46.1333333333333,62.2492351839508,3605.16644595462,1741.24499061953,11293.25,11870,12502.8333333333,7664.5,1,458.523108700543,0.0146019149362637,31401.5737457699,68.0371914099182,35.28125,0.204518461108801,36.0393611734564,3.57939992051307,"Urban and Built-up",14.25,106.45,0.925353705883026,14.8333333333333,80.5266777,80.5266777,0,522,740.741136396437,100,102,60.16260163,54.47154472,41.72079078,35.93759344,51.2195122,48.7804878,c(-122.229514, 37.807332)
"165","Squire Home",NA,"11/28/2023","12/05/2023",7,"","CA",164750.333333333,46.1333333333333,62.2492351839508,3605.16644595462,1741.24499061953,11293.25,11870,12502.8333333333,7664.5,1,458.523108700543,0.0146019149362637,31401.5737457699,68.0371914099182,35.28125,0.204518461108801,36.0393611734564,3.57939992051307,"Urban and Built-up",14.25,106.45,0.925353705883026,14.1666666666667,64.7033821,64.7033821,0,690,740.741136396437,100,102,60.16260163,54.47154472,41.72079078,35.93759344,51.2195122,48.7804878,c(-122.229514, 37.807332)
"166","Sunset View Cemetery","SVC","02/21/2023","03/07/2023",14,"","CA",170000,51.4,70.1525054466231,1797.24725592727,796.892651213035,6038.6,6600,6497.90909090909,4775.5,1,467.628172436537,0.0148918705865619,31401.5737457802,12.6535182967945,11.5714285714286,0.286156108473787,82.218110195426,2.22746304248928,"Urban and Built-up",14.25,126.9,0.877008080482483,11.8333333333333,228.8914481,228.8914481,0,890,411.493166665083,100,103,19.51219512,22.76422764,39.54378808,27.8813398,23.57723577,43.08943089,c(-122.2867, 37.90574)
"167","Tarvin Home","BTH","11/21/2022","12/06/2022",15,"Retired from UWIN","CA",160920.333333333,48.3666666666667,54.540526009951,2636.3684067716,1190.16210211482,6779.875,6655.5,6848.33333333333,6574.5,1,576.193418910912,0.0183491892341255,31401.5737457934,48.4381908696296,57.9714285714286,0.147866789640775,102.645058033078,2.25087343783869,"Urban and Built-up",14.1499996185303,131,0.912889003753662,17.6666666666667,169.0166471,169.0166471,0,542,693.521928878175,100,104,77.23577236,85.36585366,50.43312182,33.43920268,39.83739837,63.41463415,c(-122.313254, 37.935731)
"168","Tarvin Home","BTH","11/21/2022","12/06/2022",15,"Retired from UWIN","CA",160920.333333333,48.3666666666667,54.540526009951,2636.3684067716,1190.16210211482,6779.875,6655.5,6848.33333333333,6574.5,1,576.193418910912,0.0183491892341255,31401.5737457934,48.4381908696296,57.9714285714286,0.147866789640775,102.645058033078,2.25087343783869,"Urban and Built-up",14.1499996185303,131,0.912889003753662,13.3333333333333,81.6008214,81.6008214,0,613,693.521928878175,100,104,77.23577236,85.36585366,50.43312182,33.43920268,39.83739837,63.41463415,c(-122.313254, 37.935731)
"169","Tarvin Home","BTH","11/21/2022","12/06/2022",15,"Retired from UWIN","CA",160920.333333333,48.3666666666667,54.540526009951,2636.3684067716,1190.16210211482,6779.875,6655.5,6848.33333333333,6574.5,1,576.193418910912,0.0183491892341255,31401.5737457934,48.4381908696296,57.9714285714286,0.147866789640775,102.645058033078,2.25087343783869,"Urban and Built-up",14.1499996185303,131,0.912889003753662,14.6666666666667,66.0985087,66.0985087,0,351,693.521928878175,100,104,77.23577236,85.36585366,50.43312182,33.43920268,39.83739837,63.41463415,c(-122.313254, 37.935731)
"170","Temescal Regional Recreation Area","TRRA","11/06/2023","11/13/2023",7,"","CA",194625,47.5,61.3542526837325,1205.62656105847,544.698928321351,4994.375,4741,4988.33333333333,5012.5,1,138.65033987162,0.00441539462301833,31401.573745823,71.4480015929372,10.9166666666667,0.19092995533373,148.317953927176,2.50716844586472,"Urban and Built-up",14.0500001907349,118.1,0.837976634502411,11.6666666666667,251.2329946,244.9882834,6.2447112,616,504.102549711032,100,105,41.46341463,24.3902439,34.38327414,29.67977055,28.45528455,19.51219512,c(-122.231721, 37.846402)
"171","The Dog Social Club",NA,"02/16/2023","03/03/2023",15,"","CA",18505,33.3,11.7388114453412,1677.35798059146,846.355685859077,12871.3125,12797,12338.1666666667,14470.75,1,768.901485160094,0.0244860812195424,31401.5737457585,55.8619264656457,87.6756756756757,0.0431560678737054,5.4951315702394,4.11177635008886,"Urban and Built-up",14.1499996185303,108.7,0.950495392084122,17.3333333333333,179.0185138,179.0185138,0,1039,468.917780262029,100,NA,NA,NA,NA,NA,NA,NA,c(-122.289412, 37.811808)
"172","Tilden Nature Area-Jewel Lake","TNA-JL","11/10/2023","11/24/2023",14,"","CA",179258,51.1,49.6062992125984,25.3885827431097,9.60896883885119,9513.5,9513.5,9513.5,NA,1,176.685398655853,0.00562664152078295,31401.5737457657,52.5529172579951,0,0.328502255340515,158.862391029916,1.22268703448736,"Urban and Built-up",13.9499998092651,133.4,0.523711502552032,4,17980.3370117,16534.8341347,1445.502877,977,1251.27116510437,100,107,9.756097561,17.88617886,26.29784164,21.43893119,8.130081301,3.25203252,c(-122.26971, 37.91272)
"173","Tilden Nature Area-Loop Road Parking","TNA-LR","11/10/2023","11/16/2023",6,"","CA",179258,51.1,49.6062992125984,25.3885827431097,9.60896883885119,8353,8353,8353,NA,1,136.218732644382,0.00433795878343884,31401.5737457969,70.377216122888,0.514285714285714,0.318357036368131,183.036810941474,1.25550324715483,"Urban and Built-up",13.9499998092651,132.4,0.506390988826752,4,17980.3370117,16534.8341347,1445.502877,977,1079.3753268483,100,108,8.130081301,25.20325203,33.62227227,20.76941577,4.87804878,12.19512195,c(-122.260249, 37.9043)
"174","Tilden Regional Park-Arroyo Pkwy","TRP-AP","11/10/2023","11/24/2023",14,"IOR","CA",190327,47.4,68.2328907048008,165.134032587485,60.1283441679575,7441.5,7441.5,7441.5,NA,1,320.858722323841,0.0102179185324133,31401.5737457694,44.4578854258464,1.13513513513514,0.30355529496354,352.452851051508,0.895879734614028,"Urban and Built-up",13.5,133.15,0.453686952590942,6.5,3400.4955607,3400.4955607,0,875,1259.87723248736,100,109,43.08943089,23.57723577,34.01873279,33.49542758,41.46341463,16.2601626,c(-122.234301, 37.889562)
"175","Tilden Regional Park-Lake Anza","TRP-LA","11/10/2023","11/24/2023",14,"IOR","CA",179258,51.1,49.6062992125984,25.3885827431097,9.60896883885119,10512.5,10512.5,10512.5,NA,1,NA,NA,31401.5737458006,256.62108636085,0,0.317616634070873,249.146716526576,1.08708514425477,"Urban and Built-up",13.75,132.25,0.483121782541275,4,17980.3370117,16534.8341347,1445.502877,977,855.756102391557,100,110,17.07317073,26.01626016,33.62227227,25.22249332,15.44715447,12.19512195,c(-122.24945, 37.89683)
"176","Tilden Regional Park-Nimitz Way","TRP-NW","11/10/2023","11/24/2023",14,"","CA",179258,51.1,49.6062992125984,25.3885827431097,9.60896883885119,3177,3177,3177,NA,1,162.982923050742,0.00519027881756201,31401.5737457625,27.9827429194812,0,0.283128839004692,304.010820965434,0.765197352546824,"Urban and Built-up",13.75,134.9,0.39167132973671,4,17980.3370117,16534.8341347,1445.502877,977,989.45198254345,100,111,13.82113821,14.63414634,33.62227227,24.12595925,13.00813008,12.19512195,c(-122.2481, 37.90568)
"177","Tilden Regional Park-Seaview Trail","TRP-ST","11/10/2023","11/24/2023",14,"","CA",190327,47.4,68.2328907048008,165.134032587485,60.1283441679575,8244,8244,8244,NA,1,35.8931260668684,0.00114303589869243,31401.5737457837,65.8977778238694,5.61111111111111,0.267215250834528,511.229029957841,1.23826920005874,"Urban and Built-up",13.25,132.7,0.471883296966553,6.5,3400.4955607,3400.4955607,0,875,1259.87723248736,100,112,40.6504065,9.756097561,34.01873279,33.70708212,44.71544715,16.2601626,c(-122.2234, 37.8822)
"178","Tudor Home",NA,"01/26/2023","02/02/2023",7,"IOR","CA",242590,51.2,68.2047146536951,837.18899413778,317.134523691138,4010.25,4271.5,4457.33333333333,2669,1,211.050839491171,0.00672102746186522,31401.5737457797,26.7829585510138,12.75,0.281649146035865,192.868040951816,1.48016872630197,"Urban and Built-up",14.0500001907349,123.9,0.703984171152115,8.83333333333333,369.8825074,369.8825074,0,468,3594.94133848676,100,113,33.33333333,13.00813008,31.4845626,28.75086223,26.01626016,8.943089431,c(-122.170592, 37.879725)
"179","Tudor Home",NA,"01/26/2023","02/02/2023",7,"IOR","CA",242590,51.2,68.2047146536951,837.18899413778,317.134523691138,4010.25,4271.5,4457.33333333333,2669,1,211.050839491171,0.00672102746186522,31401.5737457797,26.7829585510138,12.75,0.281649146035865,192.868040951816,1.48016872630197,"Urban and Built-up",14.0500001907349,123.9,0.703984171152115,8.33333333333333,482.6189172,482.6189172,0,617,3594.94133848676,100,113,33.33333333,13.00813008,31.4845626,28.75086223,26.01626016,8.943089431,c(-122.170592, 37.879725)
"180","UC Gill Tract","UCGT","11/29/2023","12/06/2023",7,"","CA",94766.6666666667,36.1333333333333,45.3090576255502,5324.74837602675,2195.26210120737,27643.125,26676.5,26134.8333333333,32168,1,908.030298863914,0.0289167130989851,31401.5737457997,20.5519917892322,57.1621621621622,0.121304040303235,13.1670375778562,3.53498808203454,"Urban and Built-up",14.3500003814697,121.2,0.922255754470825,17.8333333333333,677.3675699,273.9024428,403.4651271,798,732.414340096621,100,114,82.11382114,86.99186992,60.13210098,48.74952354,78.86178862,83.7398374,c(-122.29775, 37.885859)
"181","UC Gill Tract","UCGT","11/29/2023","12/06/2023",7,"","CA",94766.6666666667,36.1333333333333,45.3090576255502,5324.74837602675,2195.26210120737,27643.125,26676.5,26134.8333333333,32168,1,908.030298863914,0.0289167130989851,31401.5737457997,20.5519917892322,57.1621621621622,0.121304040303235,13.1670375778562,3.53498808203454,"Urban and Built-up",14.3500003814697,121.2,0.922255754470825,18.1666666666667,45.0695574,45.0695574,0,441,732.414340096621,100,114,82.11382114,86.99186992,60.13210098,48.74952354,78.86178862,83.7398374,c(-122.29775, 37.885859)
"182","UC Gill Tract","UCGT","11/29/2023","12/06/2023",7,"","CA",94766.6666666667,36.1333333333333,45.3090576255502,5324.74837602675,2195.26210120737,27643.125,26676.5,26134.8333333333,32168,1,908.030298863914,0.0289167130989851,31401.5737457997,20.5519917892322,57.1621621621622,0.121304040303235,13.1670375778562,3.53498808203454,"Urban and Built-up",14.3500003814697,121.2,0.922255754470825,13.6666666666667,57.7976784,57.7976784,0,678,732.414340096621,100,114,82.11382114,86.99186992,60.13210098,48.74952354,78.86178862,83.7398374,c(-122.29775, 37.885859)
"183","UCB Women's Faculty Club","UCB-WC","11/07/2023","11/13/2023",6,"IOR","CA",NA,21.6,41.7624521072797,595.538556431486,17.2361458448235,76280.2857142857,76317,75209.6,78957,1,317.363678692909,0.0101066169887535,31401.5737458011,52.5978119411877,43.5,0.172514896031016,101.429785937798,3.79693714550828,"Urban and Built-up",14.1499996185303,121.5,0.874577820301056,13.5,419.8940648,419.8940648,0,253,582.074104635211,100,115,35.77235772,43.08943089,37.23613114,33.6455077,43.90243902,33.33333333,c(-122.255292, 37.872173)
"184","University Village Community Garden",NA,"11/29/2023","12/13/2023",14,"","CA",47250,28.75,32.5712848676454,11544.4476877941,4610.12134770748,22470.2666666667,20992,20810.1818181818,27035.5,1,233.72190513677,0.0074429997371675,31401.5737458181,56.8831563198743,45.0571428571429,0.164193152429226,4.62509825063306,3.54080559824647,"Urban and Built-up",14.3500003814697,120.7,0.823391616344452,17.8333333333333,677.3675699,273.9024428,403.4651271,798,732.414340096621,100,116,91.05691057,86.99186992,60.13210098,54.69091342,92.68292683,83.7398374,c(-122.305614, 37.883692)
"185","Urban Tilth's Edible Forest",NA,"11/29/2023","12/13/2023",14,"","CA",67742,32.125,5.22983472375177,6036.22186834365,2144.38653229648,19302.3333333333,19598,19931.6363636364,17571.75,1,527.307105718354,0.0167923783052238,31401.5737457701,66.0629643895197,67.6666666666667,0.0990029265489293,8.51855061167762,3.77446989127225,"Urban and Built-up",14.25,129,0.938402891159058,13.5,43.6020305,43.6020305,0,471,1193.11629760361,100,117,96.74796748,93.49593496,54.02401108,51.37274467,82.92682927,70.73170732,c(-122.3539389, 37.931366)
"186","Urban Tilth's Edible Forest",NA,"11/29/2023","12/13/2023",14,"","CA",67742,32.125,5.22983472375177,6036.22186834365,2144.38653229648,19302.3333333333,19598,19931.6363636364,17571.75,1,527.307105718354,0.0167923783052238,31401.5737457701,66.0629643895197,67.6666666666667,0.0990029265489293,8.51855061167762,3.77446989127225,"Urban and Built-up",14.25,129,0.938402891159058,16,103.0251327,103.0251327,0,563,1193.11629760361,100,117,96.74796748,93.49593496,54.02401108,51.37274467,82.92682927,70.73170732,c(-122.3539389, 37.931366)
"187","Urban Tilth's Edible Forest",NA,"11/29/2023","12/13/2023",14,"","CA",67742,32.125,5.22983472375177,6036.22186834365,2144.38653229648,19302.3333333333,19598,19931.6363636364,17571.75,1,527.307105718354,0.0167923783052238,31401.5737457701,66.0629643895197,67.6666666666667,0.0990029265489293,8.51855061167762,3.77446989127225,"Urban and Built-up",14.25,129,0.938402891159058,16,31.0236521,31.0236521,0,422,1193.11629760361,100,117,96.74796748,93.49593496,54.02401108,51.37274467,82.92682927,70.73170732,c(-122.3539389, 37.931366)
"188","Urban Tilth's Edible Forest",NA,"11/29/2023","12/13/2023",14,"","CA",67742,32.125,5.22983472375177,6036.22186834365,2144.38653229648,19302.3333333333,19598,19931.6363636364,17571.75,1,527.307105718354,0.0167923783052238,31401.5737457701,66.0629643895197,67.6666666666667,0.0990029265489293,8.51855061167762,3.77446989127225,"Urban and Built-up",14.25,129,0.938402891159058,14.6666666666667,67.8000393,67.8000393,0,579,1193.11629760361,100,117,96.74796748,93.49593496,54.02401108,51.37274467,82.92682927,70.73170732,c(-122.3539389, 37.931366)
"189","Wakefield Home",NA,"01/26/2023","02/09/2023",14,"","CA",100235.5,43.6,52.6152702695477,4728.32464954322,2025.59765743057,24149.8666666667,23775,23557.5454545455,25778.75,1,600.029427318061,0.0191082597380383,31401.5737458079,94.2221994507858,51.8857142857143,0.147286813290184,7.64670166858407,2.80874905302959,"Urban and Built-up",14.25,100.5,0.877503752708435,16.1666666666667,71.4964082,71.4964082,0,562,310.234618831539,100,118,24.3902439,60.16260163,62.31199359,41.41887667,67.4796748,99.18699187,c(-122.23532, 37.76017)
"190","Wakefield Home",NA,"01/26/2023","02/09/2023",14,"","CA",100235.5,43.6,52.6152702695477,4728.32464954322,2025.59765743057,24149.8666666667,23775,23557.5454545455,25778.75,1,600.029427318061,0.0191082597380383,31401.5737458079,94.2221994507858,51.8857142857143,0.147286813290184,7.64670166858407,2.80874905302959,"Urban and Built-up",14.25,100.5,0.877503752708435,16.3333333333333,49.1343524,49.1343524,0,690,310.234618831539,100,118,24.3902439,60.16260163,62.31199359,41.41887667,67.4796748,99.18699187,c(-122.23532, 37.76017)
"191","Wildcat Canyon Regional Park","WCRP","11/19/2023","12/04/2023",15,"","CA",136184,41.7,52.8186274509804,2250.16097607333,801.365176589494,8655.1875,8322.5,8280.09090909091,9480.4,1,NA,NA,31401.5737457478,134.932881225549,2.67647058823529,0.326302313101672,68.7480288914272,2.28616806327081,"Urban and Built-up",14.25,130.6,0.698752284049988,9.66666666666667,120.4600145,120.4600145,0,441,1102.16682861699,100,119,86.17886179,95.93495935,46.27273619,34.30835863,46.34146341,54.47154472,c(-122.32061, 37.95303)
"192","Wildcat Marsh Staging Area","WMSA","11/08/2023","11/22/2023",14,"Wildcat Creek Trailhead (WCT)","CA",47172,29.2,5.31158511083229,405.057765783948,118.094306362362,2893,2391,2107.27272727273,5053.75,1,64.7579788143595,0.00206225265455192,31401.5737457881,40.3339228505395,38.7428571428571,0.16007110738905,3.67054113887605,2.87989119071441,"Urban and Built-up",14.3250002861023,131.85,0.848675072193146,11.5,1552.7326633,1213.844156,338.8885073,874,991.851895671353,100,120,95.93495935,82.11382114,60.52621317,58.72763007,95.93495935,91.8699187,c(-122.3759, 37.95885)
"193","Wilkinson Home",NA,"11/22/2022","12/04/2022",12,"","CA",100979,37.0333333333333,41.2352103716594,4712.79381480791,1969.30123253057,30086.2307692308,31129,30017.8888888889,30240,1,429.482020783236,0.0136770858766513,31401.5737457951,59.0413964091133,73.3125,0.102266302734837,8.91834437279474,3.94720396629856,"Urban and Built-up",14.25,112.6,0.92921257019043,18.5,55.7423006,55.7423006,0,660,471.976339060089,100,121,68.29268293,95.12195122,60.13210098,49.37530031,79.67479675,83.7398374,c(-122.28681, 37.842845)
"194","Wilkinson Home",NA,"11/22/2022","12/04/2022",12,"","CA",100979,37.0333333333333,41.2352103716594,4712.79381480791,1969.30123253057,30086.2307692308,31129,30017.8888888889,30240,1,429.482020783236,0.0136770858766513,31401.5737457951,59.0413964091133,73.3125,0.102266302734837,8.91834437279474,3.94720396629856,"Urban and Built-up",14.25,112.6,0.92921257019043,15,52.155397,52.155397,0,627,471.976339060089,100,121,68.29268293,95.12195122,60.13210098,49.37530031,79.67479675,83.7398374,c(-122.28681, 37.842845)
"195","Wilkinson Home",NA,"11/22/2022","12/04/2022",12,"","CA",100979,37.0333333333333,41.2352103716594,4712.79381480791,1969.30123253057,30086.2307692308,31129,30017.8888888889,30240,1,429.482020783236,0.0136770858766513,31401.5737457951,59.0413964091133,73.3125,0.102266302734837,8.91834437279474,3.94720396629856,"Urban and Built-up",14.25,112.6,0.92921257019043,16.6666666666667,57.0877601,57.0877601,0,717,471.976339060089,100,121,68.29268293,95.12195122,60.13210098,49.37530031,79.67479675,83.7398374,c(-122.28681, 37.842845)
"196","Williams Home",NA,"02/20/2023","03/07/2023",15,"","CA",100961,33.8333333333333,56.7506656331529,7367.09871426807,3507.88980043804,57983.625,57871,59995.3333333333,51948.5,1,728.207505823618,0.0231901595671316,31401.5737457769,22.070804167078,57.28125,0.151186852978352,57.965069089617,3.57166148700676,"Urban and Built-up",14.25,119.5,0.94006085395813,11,39.4381484,39.4381484,0,422,412.638026727045,100,122,34.95934959,35.77235772,46.5442526,35.30352731,49.59349593,56.09756098,c(-122.273254, 37.875349)
"197","Williams Home",NA,"02/20/2023","03/07/2023",15,"","CA",100961,33.8333333333333,56.7506656331529,7367.09871426807,3507.88980043804,57983.625,57871,59995.3333333333,51948.5,1,728.207505823618,0.0231901595671316,31401.5737457769,22.070804167078,57.28125,0.151186852978352,57.965069089617,3.57166148700676,"Urban and Built-up",14.25,119.5,0.94006085395813,15.1666666666667,59.7937522,59.7937522,0,622,412.638026727045,100,122,34.95934959,35.77235772,46.5442526,35.30352731,49.59349593,56.09756098,c(-122.273254, 37.875349)
"198","Williams Home",NA,"02/20/2023","03/07/2023",15,"","CA",100961,33.8333333333333,56.7506656331529,7367.09871426807,3507.88980043804,57983.625,57871,59995.3333333333,51948.5,1,728.207505823618,0.0231901595671316,31401.5737457769,22.070804167078,57.28125,0.151186852978352,57.965069089617,3.57166148700676,"Urban and Built-up",14.25,119.5,0.94006085395813,16.1666666666667,40.2234322,40.2234322,0,538,412.638026727045,100,122,34.95934959,35.77235772,46.5442526,35.30352731,49.59349593,56.09756098,c(-122.273254, 37.875349)
"199","Wolff Home",NA,"11/23/2022","12/07/2022",14,"","CA",89602,34.2,24.5781364636831,1440.73459576657,818.327693283667,2096.33333333333,2097,2141,1973.5,1,196.912602607421,0.00627078770642397,31401.573745783,26.7668053622678,37,0.226284151275952,142.905506222747,2.61485175221895,"Urban and Built-up",14.1499996185303,104.9,0.72543665766716,6.16666666666667,757.1952017,757.1952017,0,1489,1798.89866675626,100,123,30.89430894,51.2195122,35.83212578,31.64554428,32.5203252,30.08130081,c(-122.150877, 37.772388)
"200","YES Nature to Neighborhoods",NA,"11/08/2023","11/27/2023",19,"","CA",70360,35.2,9.88816396652972,5260.36173189058,1810.48987388275,15210.3,15149,14259.6428571429,17428.5,1,680.16238603489,0.0216601368944607,31401.5737457704,25.9604598811515,60.7777777777778,0.159774597139458,18.9786601066589,3.46352398618127,"Urban and Built-up",14.3500003814697,128.4,0.938720345497131,16.8333333333333,83.7639348,83.7639348,0,349,380.390834252985,100,124,98.37398374,97.56097561,54.00994306,45.20519072,72.35772358,69.91869919,c(-122.339648, 37.934844)
"201","YES Nature to Neighborhoods",NA,"11/08/2023","11/27/2023",19,"","CA",70360,35.2,9.88816396652972,5260.36173189058,1810.48987388275,15210.3,15149,14259.6428571429,17428.5,1,680.16238603489,0.0216601368944607,31401.5737457704,25.9604598811515,60.7777777777778,0.159774597139458,18.9786601066589,3.46352398618127,"Urban and Built-up",14.3500003814697,128.4,0.938720345497131,14,53.4217845,53.4217845,0,545,380.390834252985,100,124,98.37398374,97.56097561,54.00994306,45.20519072,72.35772358,69.91869919,c(-122.339648, 37.934844)
