Date,daily_visits,Name
1/19/22,24067,Wilkinson.Home
1/20/22,24179,Wilkinson.Home
1/21/22,24228,Wilkinson.Home
1/22/22,26246,Wilkinson.Home
1/23/22,24689,Wilkinson.Home
1/24/22,26822,Wilkinson.Home
1/25/22,23758,Wilkinson.Home
1/26/22,26688,Wilkinson.Home
1/27/22,25615,Wilkinson.Home
1/28/22,25542,Wilkinson.Home
1/29/22,27933,Wilkinson.Home
1/30/22,19448,Wilkinson.Home
1/31/22,27203,Wilkinson.Home
2/1/22,25354,Wilkinson.Home
2/2/22,26053,Wilkinson.Home
2/3/22,28196,Wilkinson.Home
2/4/22,27900,Wilkinson.Home
2/5/22,27291,Wilkinson.Home
2/6/22,28346,Wilkinson.Home
2/7/22,28332,Wilkinson.Home
2/8/22,28195,Wilkinson.Home
2/9/22,29206,Wilkinson.Home
2/10/22,28006,Wilkinson.Home
2/11/22,30996,Wilkinson.Home
2/12/22,32750,Wilkinson.Home
2/13/22,24752,Wilkinson.Home
2/14/22,25775,Wilkinson.Home
2/15/22,25883,Wilkinson.Home
2/16/22,24122,Wilkinson.Home
2/17/22,24623,Wilkinson.Home
2/18/22,34310,Wilkinson.Home
2/19/22,33262,Wilkinson.Home
2/20/22,29615,Wilkinson.Home
2/21/22,27693,Wilkinson.Home
2/22/22,24711,Wilkinson.Home
2/23/22,26107,Wilkinson.Home
2/24/22,26547,Wilkinson.Home
2/25/22,30880,Wilkinson.Home
2/26/22,31373,Wilkinson.Home
2/27/22,24937,Wilkinson.Home
2/28/22,25041,Wilkinson.Home
3/1/22,26920,Wilkinson.Home
3/2/22,28747,Wilkinson.Home
3/3/22,28630,Wilkinson.Home
3/4/22,32310,Wilkinson.Home
3/5/22,30908,Wilkinson.Home
3/6/22,30048,Wilkinson.Home
3/7/22,28023,Wilkinson.Home
3/8/22,26860,Wilkinson.Home
3/9/22,27093,Wilkinson.Home
3/10/22,27185,Wilkinson.Home
3/11/22,29905,Wilkinson.Home
3/12/22,31728,Wilkinson.Home
3/13/22,27918,Wilkinson.Home
3/14/22,27103,Wilkinson.Home
3/15/22,27326,Wilkinson.Home
3/16/22,31077,Wilkinson.Home
3/17/22,30534,Wilkinson.Home
3/18/22,31766,Wilkinson.Home
3/19/22,32294,Wilkinson.Home
3/20/22,27762,Wilkinson.Home
3/21/22,26661,Wilkinson.Home
3/22/22,28010,Wilkinson.Home
3/23/22,28653,Wilkinson.Home
3/24/22,28025,Wilkinson.Home
3/25/22,31879,Wilkinson.Home
3/26/22,29580,Wilkinson.Home
3/27/22,26981,Wilkinson.Home
3/28/22,29158,Wilkinson.Home
3/29/22,27889,Wilkinson.Home
3/30/22,28990,Wilkinson.Home
3/31/22,33830,Wilkinson.Home
4/1/22,30490,Wilkinson.Home
4/2/22,28421,Wilkinson.Home
4/3/22,26253,Wilkinson.Home
4/4/22,26208,Wilkinson.Home
4/5/22,26108,Wilkinson.Home
4/6/22,29353,Wilkinson.Home
4/7/22,33262,Wilkinson.Home
4/8/22,32702,Wilkinson.Home
4/9/22,30588,Wilkinson.Home
4/10/22,26177,Wilkinson.Home
4/11/22,27358,Wilkinson.Home
4/12/22,28016,Wilkinson.Home
4/13/22,30560,Wilkinson.Home
4/14/22,29863,Wilkinson.Home
4/15/22,34183,Wilkinson.Home
4/16/22,35710,Wilkinson.Home
4/17/22,20501,Wilkinson.Home
4/18/22,28387,Wilkinson.Home
4/19/22,27543,Wilkinson.Home
4/20/22,31038,Wilkinson.Home
4/21/22,30895,Wilkinson.Home
4/22/22,29720,Wilkinson.Home
4/23/22,33363,Wilkinson.Home
4/24/22,28747,Wilkinson.Home
4/25/22,30064,Wilkinson.Home
4/26/22,27269,Wilkinson.Home
4/27/22,30484,Wilkinson.Home
4/28/22,29329,Wilkinson.Home
4/29/22,34058,Wilkinson.Home
4/30/22,35943,Wilkinson.Home
5/1/22,31803,Wilkinson.Home
5/2/22,28532,Wilkinson.Home
5/3/22,28331,Wilkinson.Home
5/4/22,28538,Wilkinson.Home
5/5/22,30742,Wilkinson.Home
5/6/22,31962,Wilkinson.Home
5/7/22,32722,Wilkinson.Home
5/8/22,28405,Wilkinson.Home
5/9/22,29203,Wilkinson.Home
5/10/22,26309,Wilkinson.Home
5/11/22,31041,Wilkinson.Home
5/12/22,29795,Wilkinson.Home
5/13/22,36054,Wilkinson.Home
5/14/22,35793,Wilkinson.Home
5/15/22,33783,Wilkinson.Home
5/16/22,31440,Wilkinson.Home
5/17/22,31740,Wilkinson.Home
5/18/22,30037,Wilkinson.Home
5/19/22,31131,Wilkinson.Home
5/20/22,32765,Wilkinson.Home
5/21/22,33556,Wilkinson.Home
5/22/22,31091,Wilkinson.Home
5/23/22,30516,Wilkinson.Home
5/24/22,29771,Wilkinson.Home
5/25/22,31691,Wilkinson.Home
5/26/22,29229,Wilkinson.Home
5/27/22,33260,Wilkinson.Home
5/28/22,32995,Wilkinson.Home
5/29/22,29761,Wilkinson.Home
5/30/22,26446,Wilkinson.Home
5/31/22,30159,Wilkinson.Home
6/1/22,30918,Wilkinson.Home
6/2/22,30681,Wilkinson.Home
6/3/22,30355,Wilkinson.Home
6/4/22,31756,Wilkinson.Home
6/5/22,26678,Wilkinson.Home
6/6/22,32285,Wilkinson.Home
6/7/22,31140,Wilkinson.Home
6/8/22,32822,Wilkinson.Home
6/9/22,29880,Wilkinson.Home
6/10/22,34220,Wilkinson.Home
6/11/22,34408,Wilkinson.Home
6/12/22,31177,Wilkinson.Home
6/13/22,30951,Wilkinson.Home
6/14/22,32157,Wilkinson.Home
6/15/22,31437,Wilkinson.Home
6/16/22,31594,Wilkinson.Home
6/17/22,31652,Wilkinson.Home
6/18/22,30696,Wilkinson.Home
6/19/22,26453,Wilkinson.Home
6/20/22,26310,Wilkinson.Home
6/21/22,28589,Wilkinson.Home
6/22/22,30409,Wilkinson.Home
6/23/22,30519,Wilkinson.Home
6/24/22,34998,Wilkinson.Home
6/25/22,31749,Wilkinson.Home
6/26/22,24538,Wilkinson.Home
6/27/22,29810,Wilkinson.Home
6/28/22,29152,Wilkinson.Home
6/29/22,29137,Wilkinson.Home
6/30/22,29183,Wilkinson.Home
7/1/22,33425,Wilkinson.Home
7/2/22,28161,Wilkinson.Home
7/3/22,29053,Wilkinson.Home
7/4/22,21928,Wilkinson.Home
7/5/22,27079,Wilkinson.Home
7/6/22,27670,Wilkinson.Home
7/7/22,31731,Wilkinson.Home
7/8/22,30876,Wilkinson.Home
7/9/22,27124,Wilkinson.Home
7/10/22,23786,Wilkinson.Home
7/11/22,29546,Wilkinson.Home
7/12/22,28589,Wilkinson.Home
7/13/22,29134,Wilkinson.Home
7/14/22,33333,Wilkinson.Home
7/15/22,35021,Wilkinson.Home
7/16/22,33496,Wilkinson.Home
7/17/22,26172,Wilkinson.Home
7/18/22,31529,Wilkinson.Home
7/19/22,28395,Wilkinson.Home
7/20/22,30404,Wilkinson.Home
7/21/22,29993,Wilkinson.Home
7/22/22,29430,Wilkinson.Home
7/23/22,25892,Wilkinson.Home
7/24/22,24464,Wilkinson.Home
7/25/22,26692,Wilkinson.Home
7/26/22,28448,Wilkinson.Home
7/27/22,30357,Wilkinson.Home
7/28/22,30935,Wilkinson.Home
7/29/22,33989,Wilkinson.Home
7/30/22,25570,Wilkinson.Home
7/31/22,22538,Wilkinson.Home
8/1/22,26569,Wilkinson.Home
8/2/22,30389,Wilkinson.Home
8/3/22,31393,Wilkinson.Home
8/4/22,31373,Wilkinson.Home
8/5/22,35182,Wilkinson.Home
8/6/22,31678,Wilkinson.Home
8/7/22,30567,Wilkinson.Home
8/8/22,32415,Wilkinson.Home
8/9/22,31494,Wilkinson.Home
8/10/22,34070,Wilkinson.Home
8/11/22,31205,Wilkinson.Home
8/12/22,33820,Wilkinson.Home
8/13/22,31190,Wilkinson.Home
8/14/22,36252,Wilkinson.Home
8/15/22,33883,Wilkinson.Home
8/16/22,34988,Wilkinson.Home
8/17/22,36323,Wilkinson.Home
8/18/22,34831,Wilkinson.Home
8/19/22,32141,Wilkinson.Home
8/20/22,36948,Wilkinson.Home
8/21/22,34286,Wilkinson.Home
8/22/22,35031,Wilkinson.Home
8/23/22,34309,Wilkinson.Home
8/24/22,31121,Wilkinson.Home
8/25/22,31430,Wilkinson.Home
8/26/22,32521,Wilkinson.Home
8/27/22,35861,Wilkinson.Home
8/28/22,30437,Wilkinson.Home
8/29/22,30276,Wilkinson.Home
8/30/22,27223,Wilkinson.Home
8/31/22,30921,Wilkinson.Home
9/1/22,27028,Wilkinson.Home
9/2/22,36363,Wilkinson.Home
9/3/22,34856,Wilkinson.Home
9/4/22,30773,Wilkinson.Home
9/5/22,26287,Wilkinson.Home
9/6/22,26083,Wilkinson.Home
9/7/22,29846,Wilkinson.Home
9/8/22,30537,Wilkinson.Home
9/9/22,33211,Wilkinson.Home
9/10/22,29064,Wilkinson.Home
9/11/22,27455,Wilkinson.Home
9/12/22,26998,Wilkinson.Home
9/13/22,32549,Wilkinson.Home
9/14/22,31977,Wilkinson.Home
9/15/22,29523,Wilkinson.Home
9/16/22,32332,Wilkinson.Home
9/17/22,34175,Wilkinson.Home
9/18/22,28209,Wilkinson.Home
9/19/22,30809,Wilkinson.Home
9/20/22,27089,Wilkinson.Home
9/21/22,32164,Wilkinson.Home
9/22/22,30365,Wilkinson.Home
9/23/22,36545,Wilkinson.Home
9/24/22,36799,Wilkinson.Home
9/25/22,35031,Wilkinson.Home
9/26/22,28489,Wilkinson.Home
9/27/22,27719,Wilkinson.Home
9/28/22,32832,Wilkinson.Home
9/29/22,32002,Wilkinson.Home
9/30/22,35078,Wilkinson.Home
10/1/22,34446,Wilkinson.Home
10/2/22,29687,Wilkinson.Home
10/3/22,31952,Wilkinson.Home
10/4/22,27370,Wilkinson.Home
10/5/22,32308,Wilkinson.Home
10/6/22,32656,Wilkinson.Home
10/7/22,33160,Wilkinson.Home
10/8/22,35058,Wilkinson.Home
10/9/22,33022,Wilkinson.Home
10/10/22,33480,Wilkinson.Home
10/11/22,29663,Wilkinson.Home
10/12/22,29392,Wilkinson.Home
10/13/22,33075,Wilkinson.Home
10/14/22,29624,Wilkinson.Home
10/15/22,34083,Wilkinson.Home
10/16/22,32533,Wilkinson.Home
10/17/22,30749,Wilkinson.Home
10/18/22,28076,Wilkinson.Home
10/19/22,31927,Wilkinson.Home
10/20/22,33468,Wilkinson.Home
10/21/22,34255,Wilkinson.Home
10/22/22,36525,Wilkinson.Home
10/23/22,29170,Wilkinson.Home
10/24/22,30424,Wilkinson.Home
10/25/22,28369,Wilkinson.Home
10/26/22,33613,Wilkinson.Home
10/27/22,32890,Wilkinson.Home
10/28/22,33816,Wilkinson.Home
10/29/22,35311,Wilkinson.Home
10/30/22,30600,Wilkinson.Home
10/31/22,26039,Wilkinson.Home
11/1/22,26074,Wilkinson.Home
11/2/22,31131,Wilkinson.Home
11/3/22,30190,Wilkinson.Home
11/4/22,32821,Wilkinson.Home
11/5/22,33454,Wilkinson.Home
11/6/22,30202,Wilkinson.Home
11/7/22,28599,Wilkinson.Home
11/8/22,29439,Wilkinson.Home
11/9/22,31564,Wilkinson.Home
11/10/22,30992,Wilkinson.Home
11/11/22,37960,Wilkinson.Home
11/12/22,34810,Wilkinson.Home
11/13/22,29880,Wilkinson.Home
11/14/22,30645,Wilkinson.Home
11/15/22,29508,Wilkinson.Home
11/16/22,31291,Wilkinson.Home
11/17/22,31582,Wilkinson.Home
11/18/22,35099,Wilkinson.Home
11/19/22,34688,Wilkinson.Home
11/20/22,33635,Wilkinson.Home
11/21/22,32527,Wilkinson.Home
11/22/22,30800,Wilkinson.Home
11/23/22,34773,Wilkinson.Home
11/24/22,13514,Wilkinson.Home
11/25/22,36190,Wilkinson.Home
11/26/22,29491,Wilkinson.Home
11/27/22,28506,Wilkinson.Home
11/28/22,32745,Wilkinson.Home
11/29/22,30410,Wilkinson.Home
11/30/22,31182,Wilkinson.Home
12/1/22,27629,Wilkinson.Home
12/2/22,32918,Wilkinson.Home
12/3/22,31834,Wilkinson.Home
12/4/22,31129,Wilkinson.Home
12/5/22,29128,Wilkinson.Home
12/6/22,30394,Wilkinson.Home
12/7/22,29935,Wilkinson.Home
12/8/22,33064,Wilkinson.Home
12/9/22,36738,Wilkinson.Home
12/10/22,32410,Wilkinson.Home
12/11/22,27232,Wilkinson.Home
12/12/22,30029,Wilkinson.Home
12/13/22,30757,Wilkinson.Home
12/14/22,32632,Wilkinson.Home
12/15/22,33070,Wilkinson.Home
12/16/22,34103,Wilkinson.Home
12/17/22,36919,Wilkinson.Home
12/18/22,30418,Wilkinson.Home
12/19/22,30007,Wilkinson.Home
12/20/22,32260,Wilkinson.Home
12/21/22,35514,Wilkinson.Home
12/22/22,38112,Wilkinson.Home
12/23/22,38719,Wilkinson.Home
12/24/22,25286,Wilkinson.Home
12/25/22,11974,Wilkinson.Home
12/26/22,30191,Wilkinson.Home
12/27/22,29598,Wilkinson.Home
12/28/22,31161,Wilkinson.Home
12/29/22,29476,Wilkinson.Home
12/30/22,31762,Wilkinson.Home
12/31/22,23199,Wilkinson.Home
1/1/23,19378,Wilkinson.Home
1/2/23,25181,Wilkinson.Home
1/3/23,32903,Wilkinson.Home
1/4/23,22470,Wilkinson.Home
1/5/23,24922,Wilkinson.Home
1/6/23,30494,Wilkinson.Home
1/7/23,25104,Wilkinson.Home
1/8/23,24492,Wilkinson.Home
1/9/23,24831,Wilkinson.Home
1/10/23,25927,Wilkinson.Home
1/11/23,29308,Wilkinson.Home
1/12/23,31737,Wilkinson.Home
1/13/23,34480,Wilkinson.Home
1/14/23,32419,Wilkinson.Home
1/15/23,31648,Wilkinson.Home
1/16/23,33709,Wilkinson.Home
1/17/23,29530,Wilkinson.Home
1/18/23,33596,Wilkinson.Home
1/19/23,31525,Wilkinson.Home
1/20/23,33348,Wilkinson.Home
1/21/23,34009,Wilkinson.Home
1/22/23,30154,Wilkinson.Home
1/23/23,31604,Wilkinson.Home
1/24/23,31416,Wilkinson.Home
1/25/23,29623,Wilkinson.Home
1/26/23,30734,Wilkinson.Home
1/27/23,33593,Wilkinson.Home
1/28/23,36193,Wilkinson.Home
1/29/23,28439,Wilkinson.Home
1/30/23,30754,Wilkinson.Home
1/31/23,26119,Wilkinson.Home
2/1/23,28317,Wilkinson.Home
2/2/23,28933,Wilkinson.Home
2/3/23,33236,Wilkinson.Home
2/4/23,31242,Wilkinson.Home
2/5/23,25951,Wilkinson.Home
2/6/23,26074,Wilkinson.Home
2/7/23,29062,Wilkinson.Home
2/8/23,31189,Wilkinson.Home
2/9/23,32876,Wilkinson.Home
2/10/23,32547,Wilkinson.Home
2/11/23,34555,Wilkinson.Home
2/12/23,25982,Wilkinson.Home
2/13/23,28683,Wilkinson.Home
2/14/23,28634,Wilkinson.Home
2/15/23,32441,Wilkinson.Home
2/16/23,31089,Wilkinson.Home
2/17/23,34318,Wilkinson.Home
2/18/23,36129,Wilkinson.Home
2/19/23,32699,Wilkinson.Home
2/20/23,29793,Wilkinson.Home
2/21/23,32059,Wilkinson.Home
2/22/23,31448,Wilkinson.Home
2/23/23,31522,Wilkinson.Home
2/24/23,32354,Wilkinson.Home
2/25/23,33970,Wilkinson.Home
2/26/23,26766,Wilkinson.Home
2/27/23,27796,Wilkinson.Home
2/28/23,29737,Wilkinson.Home
3/1/23,32274,Wilkinson.Home
3/2/23,28254,Wilkinson.Home
3/3/23,34284,Wilkinson.Home
3/4/23,30445,Wilkinson.Home
3/5/23,30258,Wilkinson.Home
3/6/23,30801,Wilkinson.Home
3/7/23,29695,Wilkinson.Home
3/8/23,29991,Wilkinson.Home
3/9/23,28665,Wilkinson.Home
3/10/23,37137,Wilkinson.Home
3/11/23,35201,Wilkinson.Home
3/12/23,29672,Wilkinson.Home
3/13/23,29855,Wilkinson.Home
3/14/23,28490,Wilkinson.Home
3/15/23,37598,Wilkinson.Home
3/16/23,33418,Wilkinson.Home
3/17/23,35210,Wilkinson.Home
3/18/23,37237,Wilkinson.Home
3/19/23,30357,Wilkinson.Home
3/20/23,32286,Wilkinson.Home
3/21/23,28054,Wilkinson.Home
3/22/23,33159,Wilkinson.Home
3/23/23,32558,Wilkinson.Home
3/24/23,36566,Wilkinson.Home
3/25/23,37300,Wilkinson.Home
3/26/23,30990,Wilkinson.Home
3/27/23,27542,Wilkinson.Home
3/28/23,25911,Wilkinson.Home
3/29/23,29813,Wilkinson.Home
3/30/23,32150,Wilkinson.Home
3/31/23,34254,Wilkinson.Home
4/1/23,34179,Wilkinson.Home
4/2/23,28560,Wilkinson.Home
4/3/23,29838,Wilkinson.Home
4/4/23,34013,Wilkinson.Home
4/5/23,33337,Wilkinson.Home
4/6/23,34021,Wilkinson.Home
4/7/23,38148,Wilkinson.Home
4/8/23,36514,Wilkinson.Home
4/9/23,23797,Wilkinson.Home
4/10/23,29761,Wilkinson.Home
4/11/23,29732,Wilkinson.Home
4/12/23,33572,Wilkinson.Home
4/13/23,30051,Wilkinson.Home
4/14/23,33162,Wilkinson.Home
4/15/23,32242,Wilkinson.Home
4/16/23,30603,Wilkinson.Home
4/17/23,29669,Wilkinson.Home
4/18/23,33692,Wilkinson.Home
4/19/23,30778,Wilkinson.Home
4/20/23,34445,Wilkinson.Home
4/21/23,37518,Wilkinson.Home
4/22/23,34952,Wilkinson.Home
4/23/23,32193,Wilkinson.Home
4/24/23,30317,Wilkinson.Home
4/25/23,31622,Wilkinson.Home
4/26/23,29769,Wilkinson.Home
4/27/23,31715,Wilkinson.Home
4/28/23,34032,Wilkinson.Home
4/29/23,35016,Wilkinson.Home
4/30/23,31110,Wilkinson.Home
5/1/23,28817,Wilkinson.Home
5/2/23,30138,Wilkinson.Home
5/3/23,32965,Wilkinson.Home
5/4/23,32476,Wilkinson.Home
5/5/23,34803,Wilkinson.Home
5/6/23,32491,Wilkinson.Home
5/7/23,28143,Wilkinson.Home
5/8/23,26342,Wilkinson.Home
5/9/23,29599,Wilkinson.Home
5/10/23,30225,Wilkinson.Home
5/11/23,31320,Wilkinson.Home
5/12/23,38263,Wilkinson.Home
5/13/23,37291,Wilkinson.Home
5/14/23,31304,Wilkinson.Home
5/15/23,29556,Wilkinson.Home
5/16/23,34507,Wilkinson.Home
5/17/23,31617,Wilkinson.Home
5/18/23,32845,Wilkinson.Home
5/19/23,35937,Wilkinson.Home
5/20/23,37067,Wilkinson.Home
5/21/23,28739,Wilkinson.Home
5/22/23,30294,Wilkinson.Home
5/23/23,31429,Wilkinson.Home
5/24/23,30840,Wilkinson.Home
5/25/23,30942,Wilkinson.Home
5/26/23,31095,Wilkinson.Home
5/27/23,31383,Wilkinson.Home
5/28/23,28344,Wilkinson.Home
5/29/23,31143,Wilkinson.Home
5/30/23,31028,Wilkinson.Home
5/31/23,32240,Wilkinson.Home
6/1/23,34964,Wilkinson.Home
6/2/23,35532,Wilkinson.Home
6/3/23,34438,Wilkinson.Home
6/4/23,30430,Wilkinson.Home
6/5/23,31407,Wilkinson.Home
6/6/23,33330,Wilkinson.Home
6/7/23,32120,Wilkinson.Home
6/8/23,32166,Wilkinson.Home
6/9/23,33650,Wilkinson.Home
6/10/23,33023,Wilkinson.Home
6/11/23,30754,Wilkinson.Home
6/12/23,31630,Wilkinson.Home
6/13/23,33055,Wilkinson.Home
6/14/23,36800,Wilkinson.Home
6/15/23,34353,Wilkinson.Home
6/16/23,34835,Wilkinson.Home
6/17/23,33824,Wilkinson.Home
6/18/23,28764,Wilkinson.Home
6/19/23,36227,Wilkinson.Home
6/20/23,31012,Wilkinson.Home
6/21/23,34311,Wilkinson.Home
6/22/23,31901,Wilkinson.Home
6/23/23,36850,Wilkinson.Home
6/24/23,33180,Wilkinson.Home
6/25/23,28013,Wilkinson.Home
6/26/23,32144,Wilkinson.Home
6/27/23,35092,Wilkinson.Home
6/28/23,31060,Wilkinson.Home
6/29/23,33465,Wilkinson.Home
6/30/23,36619,Wilkinson.Home
7/1/23,35651,Wilkinson.Home
7/2/23,32594,Wilkinson.Home
7/3/23,32205,Wilkinson.Home
7/4/23,22545,Wilkinson.Home
7/5/23,29609,Wilkinson.Home
7/6/23,28978,Wilkinson.Home
7/7/23,33751,Wilkinson.Home
7/8/23,30490,Wilkinson.Home
7/9/23,30603,Wilkinson.Home
7/10/23,30026,Wilkinson.Home
7/11/23,32304,Wilkinson.Home
7/12/23,31850,Wilkinson.Home
7/13/23,32086,Wilkinson.Home
7/14/23,37918,Wilkinson.Home
7/15/23,36186,Wilkinson.Home
7/16/23,31519,Wilkinson.Home
7/17/23,34281,Wilkinson.Home
7/18/23,37330,Wilkinson.Home
7/19/23,34805,Wilkinson.Home
7/20/23,37373,Wilkinson.Home
7/21/23,39611,Wilkinson.Home
7/22/23,36582,Wilkinson.Home
7/23/23,33272,Wilkinson.Home
7/24/23,34685,Wilkinson.Home
7/25/23,33860,Wilkinson.Home
7/26/23,35064,Wilkinson.Home
7/27/23,33985,Wilkinson.Home
7/28/23,36873,Wilkinson.Home
7/29/23,32967,Wilkinson.Home
7/30/23,31852,Wilkinson.Home
7/31/23,32728,Wilkinson.Home
8/1/23,35074,Wilkinson.Home
8/2/23,34862,Wilkinson.Home
8/3/23,35457,Wilkinson.Home
8/4/23,39498,Wilkinson.Home
8/5/23,35011,Wilkinson.Home
8/6/23,36435,Wilkinson.Home
8/7/23,32771,Wilkinson.Home
8/8/23,34155,Wilkinson.Home
8/9/23,34262,Wilkinson.Home
8/10/23,32533,Wilkinson.Home
8/11/23,37699,Wilkinson.Home
8/12/23,36206,Wilkinson.Home
8/13/23,36535,Wilkinson.Home
8/14/23,39576,Wilkinson.Home
8/15/23,38918,Wilkinson.Home
8/16/23,37031,Wilkinson.Home
8/17/23,37492,Wilkinson.Home
8/18/23,36503,Wilkinson.Home
8/19/23,36603,Wilkinson.Home
8/20/23,37075,Wilkinson.Home
8/21/23,34820,Wilkinson.Home
8/22/23,35540,Wilkinson.Home
8/23/23,32425,Wilkinson.Home
8/24/23,31544,Wilkinson.Home
8/25/23,35109,Wilkinson.Home
8/26/23,36464,Wilkinson.Home
8/27/23,35537,Wilkinson.Home
8/28/23,28587,Wilkinson.Home
8/29/23,30711,Wilkinson.Home
8/30/23,31043,Wilkinson.Home
8/31/23,31434,Wilkinson.Home
9/1/23,34959,Wilkinson.Home
9/2/23,31603,Wilkinson.Home
9/3/23,29838,Wilkinson.Home
9/4/23,29038,Wilkinson.Home
9/5/23,30361,Wilkinson.Home
9/6/23,31229,Wilkinson.Home
9/7/23,30381,Wilkinson.Home
9/8/23,32787,Wilkinson.Home
9/9/23,34018,Wilkinson.Home
9/10/23,29647,Wilkinson.Home
9/11/23,29438,Wilkinson.Home
9/12/23,28731,Wilkinson.Home
9/13/23,32304,Wilkinson.Home
9/14/23,31035,Wilkinson.Home
9/15/23,32860,Wilkinson.Home
9/16/23,30054,Wilkinson.Home
9/17/23,26590,Wilkinson.Home
9/18/23,28138,Wilkinson.Home
9/19/23,28375,Wilkinson.Home
9/20/23,28407,Wilkinson.Home
9/21/23,32118,Wilkinson.Home
9/22/23,33073,Wilkinson.Home
9/23/23,33752,Wilkinson.Home
9/24/23,29360,Wilkinson.Home
9/25/23,28734,Wilkinson.Home
9/26/23,30996,Wilkinson.Home
9/27/23,28894,Wilkinson.Home
9/28/23,30205,Wilkinson.Home
9/29/23,34851,Wilkinson.Home
9/30/23,33000,Wilkinson.Home
10/1/23,30903,Wilkinson.Home
10/2/23,27869,Wilkinson.Home
10/3/23,29391,Wilkinson.Home
10/4/23,28431,Wilkinson.Home
10/5/23,29239,Wilkinson.Home
10/6/23,33481,Wilkinson.Home
10/7/23,37005,Wilkinson.Home
10/8/23,30733,Wilkinson.Home
10/9/23,33383,Wilkinson.Home
10/10/23,30172,Wilkinson.Home
10/11/23,30833,Wilkinson.Home
10/12/23,30134,Wilkinson.Home
10/13/23,32448,Wilkinson.Home
10/14/23,35697,Wilkinson.Home
10/15/23,29615,Wilkinson.Home
10/16/23,27169,Wilkinson.Home
10/17/23,29513,Wilkinson.Home
10/18/23,29795,Wilkinson.Home
10/19/23,32857,Wilkinson.Home
10/20/23,33294,Wilkinson.Home
10/21/23,35341,Wilkinson.Home
10/22/23,33108,Wilkinson.Home
10/23/23,29654,Wilkinson.Home
10/24/23,29526,Wilkinson.Home
10/25/23,30261,Wilkinson.Home
10/26/23,32026,Wilkinson.Home
10/27/23,38582,Wilkinson.Home
10/28/23,36990,Wilkinson.Home
10/29/23,28319,Wilkinson.Home
10/30/23,30210,Wilkinson.Home
10/31/23,28608,Wilkinson.Home
11/1/23,27574,Wilkinson.Home
11/2/23,29370,Wilkinson.Home
11/3/23,32560,Wilkinson.Home
11/4/23,32341,Wilkinson.Home
11/5/23,31283,Wilkinson.Home
11/6/23,27555,Wilkinson.Home
11/7/23,29863,Wilkinson.Home
11/8/23,29139,Wilkinson.Home
11/9/23,28655,Wilkinson.Home
11/10/23,35940,Wilkinson.Home
11/11/23,32150,Wilkinson.Home
11/12/23,26736,Wilkinson.Home
11/13/23,28137,Wilkinson.Home
11/14/23,26787,Wilkinson.Home
11/15/23,26366,Wilkinson.Home
11/16/23,31057,Wilkinson.Home
11/17/23,34092,Wilkinson.Home
11/18/23,33985,Wilkinson.Home
11/19/23,31441,Wilkinson.Home
11/20/23,31742,Wilkinson.Home
11/21/23,31138,Wilkinson.Home
11/22/23,30176,Wilkinson.Home
11/23/23,15688,Wilkinson.Home
11/24/23,32637,Wilkinson.Home
11/25/23,30035,Wilkinson.Home
11/26/23,28945,Wilkinson.Home
11/27/23,28156,Wilkinson.Home
11/28/23,25897,Wilkinson.Home
11/29/23,27790,Wilkinson.Home
11/30/23,29924,Wilkinson.Home
12/1/23,34603,Wilkinson.Home
12/2/23,35538,Wilkinson.Home
12/3/23,32960,Wilkinson.Home
12/4/23,30097,Wilkinson.Home
12/5/23,29917,Wilkinson.Home
12/6/23,29186,Wilkinson.Home
12/7/23,28857,Wilkinson.Home
12/8/23,35288,Wilkinson.Home
12/9/23,30400,Wilkinson.Home
12/10/23,28925,Wilkinson.Home
12/11/23,30488,Wilkinson.Home
12/12/23,30091,Wilkinson.Home
12/13/23,29134,Wilkinson.Home
12/14/23,34210,Wilkinson.Home
12/15/23,36729,Wilkinson.Home
12/16/23,36694,Wilkinson.Home
12/17/23,29942,Wilkinson.Home
12/18/23,30652,Wilkinson.Home
12/19/23,30845,Wilkinson.Home
12/20/23,29670,Wilkinson.Home
12/21/23,37191,Wilkinson.Home
12/22/23,38041,Wilkinson.Home
12/23/23,40529,Wilkinson.Home
12/24/23,25395,Wilkinson.Home
12/25/23,12662,Wilkinson.Home
12/26/23,30546,Wilkinson.Home
12/27/23,29220,Wilkinson.Home
12/28/23,30891,Wilkinson.Home
12/29/23,28890,Wilkinson.Home
12/30/23,32924,Wilkinson.Home
12/31/23,25470,Wilkinson.Home
1/1/22,20722,Williams.Home
1/2/22,23462,Williams.Home
1/3/22,31284,Williams.Home
1/4/22,29544,Williams.Home
1/5/22,29681,Williams.Home
1/6/22,30471,Williams.Home
1/7/22,35716,Williams.Home
1/8/22,30936,Williams.Home
1/9/22,24355,Williams.Home
1/10/22,30518,Williams.Home
1/11/22,30632,Williams.Home
1/12/22,32667,Williams.Home
1/13/22,32955,Williams.Home
1/14/22,37941,Williams.Home
1/15/22,35010,Williams.Home
1/16/22,33658,Williams.Home
1/17/22,34819,Williams.Home
1/18/22,37404,Williams.Home
1/19/22,37486,Williams.Home
1/20/22,40391,Williams.Home
1/21/22,48706,Williams.Home
1/22/22,50479,Williams.Home
1/23/22,37485,Williams.Home
1/24/22,40525,Williams.Home
1/25/22,41835,Williams.Home
1/26/22,43301,Williams.Home
1/27/22,46263,Williams.Home
1/28/22,50102,Williams.Home
