"","Name","UWIN.Code","Notes","mean_income","mean_age","mean_percent_white","mean_pop_density","mean_housing_density","restaurant_count.x","restaurant_count.y","total_road_length","road_density","road_area","distance_to_road","imp_surf","ndvi","elev","nightlights","nldc_landcover","bio_1","bio_12","human_mod","NatWalkInd","Ac_Total","Ac_Land","Ac_Water","Workers","dist2nearest_camera","geometry","buffer_size"
"1125","OZ SEKI Gate",NA,"",96301.1818181818,36.4545454545455,15.0207806907132,3229.52390443455,1074.79566031653,3,3,43188.5920975306,0.013753639370816,3140157.37457629,394.992559697629,37.5427927927929,0.200271389464932,85.4639663696289,22.1,"Urban and Built-up",14.2166666984558,99.3166666666667,0.79790548980236,14.3333333333333,81.22177,81.22177,0,539,428.094479075636,c(-122.146167, 37.748906),1000
"1126","OZ SEKI Gate",NA,"",96301.1818181818,36.4545454545455,15.0207806907132,3229.52390443455,1074.79566031653,3,3,43188.5920975306,0.013753639370816,3140157.37457629,394.992559697629,37.5427927927929,0.200271389464932,85.4639663696289,22.1,"Urban and Built-up",14.2166666984558,99.3166666666667,0.79790548980236,16.3333333333333,112.6126127,112.6126127,0,636,428.094479075636,c(-122.146167, 37.748906),1000
"1127","OZ SEKI Gate",NA,"",96301.1818181818,36.4545454545455,15.0207806907132,3229.52390443455,1074.79566031653,3,3,43188.5920975306,0.013753639370816,3140157.37457629,394.992559697629,37.5427927927929,0.200271389464932,85.4639663696289,22.1,"Urban and Built-up",14.2166666984558,99.3166666666667,0.79790548980236,13,40.6635173,40.6635173,0,337,428.094479075636,c(-122.146167, 37.748906),1000
"1128","OZ SEKI Gate",NA,"",96301.1818181818,36.4545454545455,15.0207806907132,3229.52390443455,1074.79566031653,3,3,43188.5920975306,0.013753639370816,3140157.37457629,394.992559697629,37.5427927927929,0.200271389464932,85.4639663696289,22.1,"Urban and Built-up",14.2166666984558,99.3166666666667,0.79790548980236,14.6666666666667,38.4811301,38.4811301,0,414,428.094479075636,c(-122.146167, 37.748906),1000
"1129","OZ SEKI Gate",NA,"",96301.1818181818,36.4545454545455,15.0207806907132,3229.52390443455,1074.79566031653,3,3,43188.5920975306,0.013753639370816,3140157.37457629,394.992559697629,37.5427927927929,0.200271389464932,85.4639663696289,22.1,"Urban and Built-up",14.2166666984558,99.3166666666667,0.79790548980236,6,609.8899961,609.8899961,0,971,428.094479075636,c(-122.146167, 37.748906),1000
"1130","OZ SEKI Gate",NA,"",96301.1818181818,36.4545454545455,15.0207806907132,3229.52390443455,1074.79566031653,3,3,43188.5920975306,0.013753639370816,3140157.37457629,394.992559697629,37.5427927927929,0.200271389464932,85.4639663696289,22.1,"Urban and Built-up",14.2166666984558,99.3166666666667,0.79790548980236,13.3333333333333,159.8381176,159.8381176,0,738,428.094479075636,c(-122.146167, 37.748906),1000
"1131","OZ SEKI Gate",NA,"",96301.1818181818,36.4545454545455,15.0207806907132,3229.52390443455,1074.79566031653,3,3,43188.5920975306,0.013753639370816,3140157.37457629,394.992559697629,37.5427927927929,0.200271389464932,85.4639663696289,22.1,"Urban and Built-up",14.2166666984558,99.3166666666667,0.79790548980236,14.5,131.8305681,131.8305681,0,1076,428.094479075636,c(-122.146167, 37.748906),1000
"1132","Phoenixx Home",NA,"",91639.5,46.95,31.5074903083365,1631.50620704363,621.847826192214,1,1,32708.3238230445,0.0104161415882711,3140157.37457669,514.707443804656,32.6332676611313,0.214966948342656,86.2311248779297,6.9,"Urban and Built-up",14.4749999046326,130.75,0.822781965136528,17.1666666666667,303.396793,303.396793,0,595,1588.95534929165,c(-122.291056, 37.980515),1000
"1133","Phoenixx Home",NA,"",91639.5,46.95,31.5074903083365,1631.50620704363,621.847826192214,1,1,32708.3238230445,0.0104161415882711,3140157.37457669,514.707443804656,32.6332676611313,0.214966948342656,86.2311248779297,6.9,"Urban and Built-up",14.4749999046326,130.75,0.822781965136528,12.3333333333333,224.4028766,224.4028766,0,716,1588.95534929165,c(-122.291056, 37.980515),1000
"1134","Phoenixx Home",NA,"",91639.5,46.95,31.5074903083365,1631.50620704363,621.847826192214,1,1,32708.3238230445,0.0104161415882711,3140157.37457669,514.707443804656,32.6332676611313,0.214966948342656,86.2311248779297,6.9,"Urban and Built-up",14.4749999046326,130.75,0.822781965136528,12.3333333333333,182.7736925,182.7736925,0,1046,1588.95534929165,c(-122.291056, 37.980515),1000
"1135","Phoenixx Home",NA,"",91639.5,46.95,31.5074903083365,1631.50620704363,621.847826192214,1,1,32708.3238230445,0.0104161415882711,3140157.37457669,514.707443804656,32.6332676611313,0.214966948342656,86.2311248779297,6.9,"Urban and Built-up",14.4749999046326,130.75,0.822781965136528,16.1666666666667,378.9209312,378.9209312,0,835,1588.95534929165,c(-122.291056, 37.980515),1000
"1136","Phoenixx Home",NA,"",91639.5,46.95,31.5074903083365,1631.50620704363,621.847826192214,1,1,32708.3238230445,0.0104161415882711,3140157.37457669,514.707443804656,32.6332676611313,0.214966948342656,86.2311248779297,6.9,"Urban and Built-up",14.4749999046326,130.75,0.822781965136528,12.1666666666667,464.9142022,464.9142022,0,890,1588.95534929165,c(-122.291056, 37.980515),1000
"1137","Phoenixx Home",NA,"",91639.5,46.95,31.5074903083365,1631.50620704363,621.847826192214,1,1,32708.3238230445,0.0104161415882711,3140157.37457669,514.707443804656,32.6332676611313,0.214966948342656,86.2311248779297,6.9,"Urban and Built-up",14.4749999046326,130.75,0.822781965136528,13.5,270.5732645,270.5732645,0,1142,1588.95534929165,c(-122.291056, 37.980515),1000
"1138","Phoenixx Home",NA,"",91639.5,46.95,31.5074903083365,1631.50620704363,621.847826192214,1,1,32708.3238230445,0.0104161415882711,3140157.37457669,514.707443804656,32.6332676611313,0.214966948342656,86.2311248779297,6.9,"Urban and Built-up",14.4749999046326,130.75,0.822781965136528,14.1666666666667,205.2563331,205.2563331,0,1015,1588.95534929165,c(-122.291056, 37.980515),1000
"1139","Phoenixx Home",NA,"",91639.5,46.95,31.5074903083365,1631.50620704363,621.847826192214,1,1,32708.3238230445,0.0104161415882711,3140157.37457669,514.707443804656,32.6332676611313,0.214966948342656,86.2311248779297,6.9,"Urban and Built-up",14.4749999046326,130.75,0.822781965136528,12.1666666666667,126.4835712,126.4835712,0,573,1588.95534929165,c(-122.291056, 37.980515),1000
"1140","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,17.3333333333333,30.647813,30.647813,0,353,1798.89866675626,c(-122.16558, 37.761143),1000
"1141","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,13.6666666666667,36.5866144,36.5866144,0,426,1798.89866675626,c(-122.16558, 37.761143),1000
"1142","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,11.5,186.6057193,186.6057193,0,381,1798.89866675626,c(-122.16558, 37.761143),1000
"1143","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,13.8333333333333,46.0157033,46.0157033,0,495,1798.89866675626,c(-122.16558, 37.761143),1000
"1144","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,13.8333333333333,30.5988872,30.5988872,0,394,1798.89866675626,c(-122.16558, 37.761143),1000
"1145","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,9.66666666666667,95.8710935,95.8710935,0,319,1798.89866675626,c(-122.16558, 37.761143),1000
"1146","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,14.1666666666667,37.5676014,37.5676014,0,432,1798.89866675626,c(-122.16558, 37.761143),1000
"1147","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,12.6666666666667,115.0574201,115.0574201,0,479,1798.89866675626,c(-122.16558, 37.761143),1000
"1148","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,12.3333333333333,99.8054197,99.8054197,0,537,1798.89866675626,c(-122.16558, 37.761143),1000
"1149","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,12.6666666666667,48.1106171,48.1106171,0,405,1798.89866675626,c(-122.16558, 37.761143),1000
"1150","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,15.1666666666667,48.5331581,48.5331581,0,370,1798.89866675626,c(-122.16558, 37.761143),1000
"1151","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,12.6666666666667,47.336947,47.336947,0,570,1798.89866675626,c(-122.16558, 37.761143),1000
"1152","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,14,56.1552047,56.1552047,0,568,1798.89866675626,c(-122.16558, 37.761143),1000
"1153","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,15.5,65.0824335,65.0824335,0,436,1798.89866675626,c(-122.16558, 37.761143),1000
"1154","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,13,34.7788308,34.7788308,0,346,1798.89866675626,c(-122.16558, 37.761143),1000
"1155","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,13,28.6707659,28.6707659,0,325,1798.89866675626,c(-122.16558, 37.761143),1000
"1156","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,11.1666666666667,60.8547996,60.8547996,0,352,1798.89866675626,c(-122.16558, 37.761143),1000
"1157","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,13.3333333333333,159.8381176,159.8381176,0,738,1798.89866675626,c(-122.16558, 37.761143),1000
"1158","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,14,52.7803129,52.7803129,0,785,1798.89866675626,c(-122.16558, 37.761143),1000
"1159","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,12.1666666666667,42.866908,42.866908,0,422,1798.89866675626,c(-122.16558, 37.761143),1000
"1160","Picone Home",NA,"",71114.7777777778,34.1190476190476,8.94543344211088,5154.1764050618,1785.70798134444,1,1,48491.5904251386,0.0154424077015156,3140157.37457698,112.742694601813,55.2089215132694,0.147495195989603,21.7629909515381,30.4,"Urban and Built-up",14.3100002288818,99.02,0.896506562829018,13.6666666666667,43.9711979,43.9711979,0,400,1798.89866675626,c(-122.16558, 37.761143),1000
"1161","Point Isabel Regional Shoreline","PIRS","",100352,37.525,36.1299004837715,1177.46112947055,497.670890275442,5,5,9509.76426009352,0.00302843556093319,3140157.37457632,993.661610298547,19.1420518602031,0.0337309665297796,5.18795394897461,22.7,"Urban and Built-up",14.3300003051758,124.88,0.695344179868698,14.1666666666667,985.9201044,567.9798593,417.9402451,750,1319.22151078428,c(-122.32326, 37.89808),1000
"1162","Point Isabel Regional Shoreline","PIRS","",100352,37.525,36.1299004837715,1177.46112947055,497.670890275442,5,5,9509.76426009352,0.00302843556093319,3140157.37457632,993.661610298547,19.1420518602031,0.0337309665297796,5.18795394897461,22.7,"Urban and Built-up",14.3300003051758,124.88,0.695344179868698,12.5,433.4588664,159.3555313,274.1033351,360,1319.22151078428,c(-122.32326, 37.89808),1000
"1163","Point Isabel Regional Shoreline","PIRS","",100352,37.525,36.1299004837715,1177.46112947055,497.670890275442,5,5,9509.76426009352,0.00302843556093319,3140157.37457632,993.661610298547,19.1420518602031,0.0337309665297796,5.18795394897461,22.7,"Urban and Built-up",14.3300003051758,124.88,0.695344179868698,17.8333333333333,677.3675699,273.9024428,403.4651271,798,1319.22151078428,c(-122.32326, 37.89808),1000
"1164","Point Isabel Regional Shoreline","PIRS","",100352,37.525,36.1299004837715,1177.46112947055,497.670890275442,5,5,9509.76426009352,0.00302843556093319,3140157.37457632,993.661610298547,19.1420518602031,0.0337309665297796,5.18795394897461,22.7,"Urban and Built-up",14.3300003051758,124.88,0.695344179868698,14.5,141.4407813,141.4407813,0,733,1319.22151078428,c(-122.32326, 37.89808),1000
"1165","Point Molate Beach Park","PMBP","",107870,46.2,51.8557794273595,118.239006749321,67.9742409737969,1,1,11042.4711119142,0.00351653429898646,3140157.37457669,857.806184966087,24.6401238041641,0.0984855839029387,6.84243011474609,NA,"Urban and Built-up",NA,138.2,NA,1,21293.8165545,0,21293.8165545,0,3625.46821920173,c(-122.410266, 37.940785),1000
"1166","Point Molate Beach Park","PMBP","",107870,46.2,51.8557794273595,118.239006749321,67.9742409737969,1,1,11042.4711119142,0.00351653429898646,3140157.37457669,857.806184966087,24.6401238041641,0.0984855839029387,6.84243011474609,NA,"Urban and Built-up",NA,138.2,NA,10,4753.2687265,3046.313046,1706.9556805,864,3625.46821920173,c(-122.410266, 37.940785),1000
"1167","Point Pinole East","PPE","",72401,36.8,14.142205663683,1506.45842231853,174.066017067092,1,1,14187.1656905085,0.00451797919600103,3140157.3745771,733.308827588184,21.5954263128177,0.166842054373189,11.5520629882812,28.6,"Urban and Built-up",NA,129.46,NA,11,3721.2251832,2459.3638139,1261.8613693,2692,958.508159360208,c(-122.35264, 38.00112),1000
"1168","Point Pinole South","PPS","",72401,36.8,14.142205663683,1506.45842231853,174.066017067092,1,1,17569.7650015098,0.00559518613422335,3140157.37457653,847.193986841024,18.3710992409334,0.152555755204244,11.6462259292603,21.7,"Urban and Built-up",NA,129.58,0.847134411334991,1,21293.8165545,0,21293.8165545,0,958.508159360208,c(-122.35696, 37.99319),1000
"1169","Point Pinole South","PPS","",72401,36.8,14.142205663683,1506.45842231853,174.066017067092,1,1,17569.7650015098,0.00559518613422335,3140157.37457653,847.193986841024,18.3710992409334,0.152555755204244,11.6462259292603,21.7,"Urban and Built-up",NA,129.58,0.847134411334991,11,3721.2251832,2459.3638139,1261.8613693,2692,958.508159360208,c(-122.35696, 37.99319),1000
"1170","Point Pinole West","PPW","",60100,38,3.42146189735614,153.463126398633,52.0495770368697,1,1,10719.3330948279,0.00341362925999045,3140157.37457615,361.096303969791,0.181382228490841,0.101708727640534,14.6123886108398,1,"Urban and Built-up",NA,130.44,NA,1,21293.8165545,0,21293.8165545,0,1184.38730516924,c(-122.36557, 38.00415),1000
"1171","Point Pinole West","PPW","",60100,38,3.42146189735614,153.463126398633,52.0495770368697,1,1,10719.3330948279,0.00341362925999045,3140157.37457615,361.096303969791,0.181382228490841,0.101708727640534,14.6123886108398,1,"Urban and Built-up",NA,130.44,NA,11,3721.2251832,2459.3638139,1261.8613693,2692,1184.38730516924,c(-122.36557, 38.00415),1000
"1172","Rifle Range Road Trailhead","RRR","",127837.142857143,47.0571428571429,45.5320247254349,1076.93830318178,529.313424320534,1,1,20037.1818060198,0.00638094828247953,3140157.37457657,833.201070569283,10.9137542277341,0.280251292737293,168.426528930664,3.4,"Urban and Built-up",14.0699998855591,133.62,0.612619116902351,12.5,402.8095708,402.8095708,0,930,967.770809066389,c(-122.29759, 37.9345),1000
"1173","Rifle Range Road Trailhead","RRR","",127837.142857143,47.0571428571429,45.5320247254349,1076.93830318178,529.313424320534,1,1,20037.1818060198,0.00638094828247953,3140157.37457657,833.201070569283,10.9137542277341,0.280251292737293,168.426528930664,3.4,"Urban and Built-up",14.0699998855591,133.62,0.612619116902351,17.6666666666667,169.0166471,169.0166471,0,542,967.770809066389,c(-122.29759, 37.9345),1000
"1174","Rifle Range Road Trailhead","RRR","",127837.142857143,47.0571428571429,45.5320247254349,1076.93830318178,529.313424320534,1,1,20037.1818060198,0.00638094828247953,3140157.37457657,833.201070569283,10.9137542277341,0.280251292737293,168.426528930664,3.4,"Urban and Built-up",14.0699998855591,133.62,0.612619116902351,10.5,2208.2724076,2208.2724076,0,966,967.770809066389,c(-122.29759, 37.9345),1000
"1175","Rifle Range Road Trailhead","RRR","",127837.142857143,47.0571428571429,45.5320247254349,1076.93830318178,529.313424320534,1,1,20037.1818060198,0.00638094828247953,3140157.37457657,833.201070569283,10.9137542277341,0.280251292737293,168.426528930664,3.4,"Urban and Built-up",14.0699998855591,133.62,0.612619116902351,13.6666666666667,93.1823984,93.1823984,0,513,967.770809066389,c(-122.29759, 37.9345),1000
"1176","Rifle Range Road Trailhead","RRR","",127837.142857143,47.0571428571429,45.5320247254349,1076.93830318178,529.313424320534,1,1,20037.1818060198,0.00638094828247953,3140157.37457657,833.201070569283,10.9137542277341,0.280251292737293,168.426528930664,3.4,"Urban and Built-up",14.0699998855591,133.62,0.612619116902351,13.3333333333333,173.9099684,173.9099684,0,432,967.770809066389,c(-122.29759, 37.9345),1000
"1177","Rifle Range Road Trailhead","RRR","",127837.142857143,47.0571428571429,45.5320247254349,1076.93830318178,529.313424320534,1,1,20037.1818060198,0.00638094828247953,3140157.37457657,833.201070569283,10.9137542277341,0.280251292737293,168.426528930664,3.4,"Urban and Built-up",14.0699998855591,133.62,0.612619116902351,11.3333333333333,109.0392996,109.0392996,0,389,967.770809066389,c(-122.29759, 37.9345),1000
"1178","Rifle Range Road Trailhead","RRR","",127837.142857143,47.0571428571429,45.5320247254349,1076.93830318178,529.313424320534,1,1,20037.1818060198,0.00638094828247953,3140157.37457657,833.201070569283,10.9137542277341,0.280251292737293,168.426528930664,3.4,"Urban and Built-up",14.0699998855591,133.62,0.612619116902351,8.66666666666667,1690.0696078,1690.0696078,0,858,967.770809066389,c(-122.29759, 37.9345),1000
"1179","Roberts Regional-Graham Trail","RR-GT","",165250.666666667,48.4333333333333,58.4213708173185,712.659681947426,269.681018192593,1,1,11544.2128340345,0.00367631664817102,3140157.37457703,490.653309013056,5.76868829337073,0.310442847127436,398.629302978516,1.8,"Urban and Built-up",13.6099998474121,118.3,0.507470823824406,10.8333333333333,130.2508578,130.2508578,0,350,1392.47796553475,c(-122.17278, 37.80941),1000
"1180","Roberts Regional-Graham Trail","RR-GT","",165250.666666667,48.4333333333333,58.4213708173185,712.659681947426,269.681018192593,1,1,11544.2128340345,0.00367631664817102,3140157.37457703,490.653309013056,5.76868829337073,0.310442847127436,398.629302978516,1.8,"Urban and Built-up",13.6099998474121,118.3,0.507470823824406,14.6666666666667,352.9964347,352.9964347,0,1054,1392.47796553475,c(-122.17278, 37.80941),1000
"1181","Roberts Regional-Graham Trail","RR-GT","",165250.666666667,48.4333333333333,58.4213708173185,712.659681947426,269.681018192593,1,1,11544.2128340345,0.00367631664817102,3140157.37457703,490.653309013056,5.76868829337073,0.310442847127436,398.629302978516,1.8,"Urban and Built-up",13.6099998474121,118.3,0.507470823824406,8.83333333333333,787.4103426,787.4103426,0,705,1392.47796553475,c(-122.17278, 37.80941),1000
"1182","Roberts Regional-Graham Trail","RR-GT","",165250.666666667,48.4333333333333,58.4213708173185,712.659681947426,269.681018192593,1,1,11544.2128340345,0.00367631664817102,3140157.37457703,490.653309013056,5.76868829337073,0.310442847127436,398.629302978516,1.8,"Urban and Built-up",13.6099998474121,118.3,0.507470823824406,7.83333333333333,3409.6936111,3409.6936111,0,1153,1392.47796553475,c(-122.17278, 37.80941),1000
"1183","Roberts Regional-Graham Trail","RR-GT","",165250.666666667,48.4333333333333,58.4213708173185,712.659681947426,269.681018192593,1,1,11544.2128340345,0.00367631664817102,3140157.37457703,490.653309013056,5.76868829337073,0.310442847127436,398.629302978516,1.8,"Urban and Built-up",13.6099998474121,118.3,0.507470823824406,11.5,862.6036139,862.6036139,0,710,1392.47796553475,c(-122.17278, 37.80941),1000
"1184","Roberts Regional-Graham Trail","RR-GT","",165250.666666667,48.4333333333333,58.4213708173185,712.659681947426,269.681018192593,1,1,11544.2128340345,0.00367631664817102,3140157.37457703,490.653309013056,5.76868829337073,0.310442847127436,398.629302978516,1.8,"Urban and Built-up",13.6099998474121,118.3,0.507470823824406,5.5,20001.5524954,19136.5757331,864.9767623,1180,1392.47796553475,c(-122.17278, 37.80941),1000
"1185","Rokoff Home",NA,"",78903,36.256,17.0478538468571,6215.31506458333,2161.93824270856,2,2,58251.5874666182,0.0185505312371385,3140157.37457682,460.107417719089,65.9686617730097,0.117113630617302,52.3608016967773,26.8,"Urban and Built-up",14.2900001525879,100.68,0.932967007160187,14.1666666666667,57.1324852,57.1324852,0,619,945.994840709723,c(-122.198793, 37.77776),1000
"1186","Rokoff Home",NA,"",78903,36.256,17.0478538468571,6215.31506458333,2161.93824270856,2,2,58251.5874666182,0.0185505312371385,3140157.37457682,460.107417719089,65.9686617730097,0.117113630617302,52.3608016967773,26.8,"Urban and Built-up",14.2900001525879,100.68,0.932967007160187,14.8333333333333,37.4321906,37.4321906,0,513,945.994840709723,c(-122.198793, 37.77776),1000
"1187","Rokoff Home",NA,"",78903,36.256,17.0478538468571,6215.31506458333,2161.93824270856,2,2,58251.5874666182,0.0185505312371385,3140157.37457682,460.107417719089,65.9686617730097,0.117113630617302,52.3608016967773,26.8,"Urban and Built-up",14.2900001525879,100.68,0.932967007160187,12.6666666666667,46.2647801,46.2647801,0,457,945.994840709723,c(-122.198793, 37.77776),1000
"1188","Rokoff Home",NA,"",78903,36.256,17.0478538468571,6215.31506458333,2161.93824270856,2,2,58251.5874666182,0.0185505312371385,3140157.37457682,460.107417719089,65.9686617730097,0.117113630617302,52.3608016967773,26.8,"Urban and Built-up",14.2900001525879,100.68,0.932967007160187,14.5,38.7460213,38.7460213,0,625,945.994840709723,c(-122.198793, 37.77776),1000
"1189","Rokoff Home",NA,"",78903,36.256,17.0478538468571,6215.31506458333,2161.93824270856,2,2,58251.5874666182,0.0185505312371385,3140157.37457682,460.107417719089,65.9686617730097,0.117113630617302,52.3608016967773,26.8,"Urban and Built-up",14.2900001525879,100.68,0.932967007160187,12.3333333333333,50.7538458,50.7538458,0,487,945.994840709723,c(-122.198793, 37.77776),1000
"1190","Rokoff Home",NA,"",78903,36.256,17.0478538468571,6215.31506458333,2161.93824270856,2,2,58251.5874666182,0.0185505312371385,3140157.37457682,460.107417719089,65.9686617730097,0.117113630617302,52.3608016967773,26.8,"Urban and Built-up",14.2900001525879,100.68,0.932967007160187,15.6666666666667,27.8694206,27.8694206,0,362,945.994840709723,c(-122.198793, 37.77776),1000
"1191","Rokoff Home",NA,"",78903,36.256,17.0478538468571,6215.31506458333,2161.93824270856,2,2,58251.5874666182,0.0185505312371385,3140157.37457682,460.107417719089,65.9686617730097,0.117113630617302,52.3608016967773,26.8,"Urban and Built-up",14.2900001525879,100.68,0.932967007160187,16.1666666666667,57.5824543,57.5824543,0,742,945.994840709723,c(-122.198793, 37.77776),1000
"1192","Rokoff Home",NA,"",78903,36.256,17.0478538468571,6215.31506458333,2161.93824270856,2,2,58251.5874666182,0.0185505312371385,3140157.37457682,460.107417719089,65.9686617730097,0.117113630617302,52.3608016967773,26.8,"Urban and Built-up",14.2900001525879,100.68,0.932967007160187,14.3333333333333,36.7395693,36.7395693,0,434,945.994840709723,c(-122.198793, 37.77776),1000
"1193","Rokoff Home",NA,"",78903,36.256,17.0478538468571,6215.31506458333,2161.93824270856,2,2,58251.5874666182,0.0185505312371385,3140157.37457682,460.107417719089,65.9686617730097,0.117113630617302,52.3608016967773,26.8,"Urban and Built-up",14.2900001525879,100.68,0.932967007160187,14,59.4579433,59.4579433,0,537,945.994840709723,c(-122.198793, 37.77776),1000
"1194","Rokoff Home",NA,"",78903,36.256,17.0478538468571,6215.31506458333,2161.93824270856,2,2,58251.5874666182,0.0185505312371385,3140157.37457682,460.107417719089,65.9686617730097,0.117113630617302,52.3608016967773,26.8,"Urban and Built-up",14.2900001525879,100.68,0.932967007160187,13.6666666666667,49.0528094,49.0528094,0,682,945.994840709723,c(-122.198793, 37.77776),1000
