"","Name","UWIN.Code","Start.Date","End.Date","Num.Days","Notes","states_abbrev","mean_income","mean_age","mean_percent_white","mean_pop_density","mean_housing_density","mean_daily_visits","median_daily_visits","mean_weekday_visits","mean_weekend_visits","restaurant_count","total_road_length","road_density","road_area","distance_to_road","imp_surf","ndvi","elev","nightlight_avg","nldc_landcover","bio_1","bio_12","human_mod","NatWalkInd","Ac_Total","Ac_Land","Ac_Water","Workers","dist2nearest_camera","buffer_size","X","BURDEN_RESCALED_AV_PCT","BURDEN_RESCALED_MAX_PCT","MAX_POLL_RAW","MEAN_POLL_RAW","OGBURDEN_AV","OGBURDEN_MAX","geometry"
"561","Squire Home",NA,"11/28/2023","12/05/2023",7,"","CA",155336.222222222,43.9444444444444,53.7518588805765,4546.00214032999,1823.08173971247,11293.25,11870,12502.8333333333,7664.5,1,16143.9859823251,0.0205645565576216,785039.343643997,311.201096980079,50.6045197740113,0.165060308662486,51.9526301635886,3.48303286304798,"Urban and Built-up",14.25,105.4,0.925353705883026,16.3333333333333,93.4240622,93.4240622,0,698,740.741136396437,500,102,60.16260163,54.47154472,41.72079078,35.93759344,51.2195122,48.7804878,c(-122.229514, 37.807332)
"562","Squire Home",NA,"11/28/2023","12/05/2023",7,"","CA",155336.222222222,43.9444444444444,53.7518588805765,4546.00214032999,1823.08173971247,11293.25,11870,12502.8333333333,7664.5,1,16143.9859823251,0.0205645565576216,785039.343643997,311.201096980079,50.6045197740113,0.165060308662486,51.9526301635886,3.48303286304798,"Urban and Built-up",14.25,105.4,0.925353705883026,14.8333333333333,80.5266777,80.5266777,0,522,740.741136396437,500,102,60.16260163,54.47154472,41.72079078,35.93759344,51.2195122,48.7804878,c(-122.229514, 37.807332)
"563","Squire Home",NA,"11/28/2023","12/05/2023",7,"","CA",155336.222222222,43.9444444444444,53.7518588805765,4546.00214032999,1823.08173971247,11293.25,11870,12502.8333333333,7664.5,1,16143.9859823251,0.0205645565576216,785039.343643997,311.201096980079,50.6045197740113,0.165060308662486,51.9526301635886,3.48303286304798,"Urban and Built-up",14.25,105.4,0.925353705883026,15,49.0673883,49.0673883,0,357,740.741136396437,500,102,60.16260163,54.47154472,41.72079078,35.93759344,51.2195122,48.7804878,c(-122.229514, 37.807332)
"564","Squire Home",NA,"11/28/2023","12/05/2023",7,"","CA",155336.222222222,43.9444444444444,53.7518588805765,4546.00214032999,1823.08173971247,11293.25,11870,12502.8333333333,7664.5,1,16143.9859823251,0.0205645565576216,785039.343643997,311.201096980079,50.6045197740113,0.165060308662486,51.9526301635886,3.48303286304798,"Urban and Built-up",14.25,105.4,0.925353705883026,14.3333333333333,69.8092094,69.8092094,0,429,740.741136396437,500,102,60.16260163,54.47154472,41.72079078,35.93759344,51.2195122,48.7804878,c(-122.229514, 37.807332)
"565","Squire Home",NA,"11/28/2023","12/05/2023",7,"","CA",155336.222222222,43.9444444444444,53.7518588805765,4546.00214032999,1823.08173971247,11293.25,11870,12502.8333333333,7664.5,1,16143.9859823251,0.0205645565576216,785039.343643997,311.201096980079,50.6045197740113,0.165060308662486,51.9526301635886,3.48303286304798,"Urban and Built-up",14.25,105.4,0.925353705883026,13.8333333333333,80.7799552,80.7799552,0,741,740.741136396437,500,102,60.16260163,54.47154472,41.72079078,35.93759344,51.2195122,48.7804878,c(-122.229514, 37.807332)
"566","Squire Home",NA,"11/28/2023","12/05/2023",7,"","CA",155336.222222222,43.9444444444444,53.7518588805765,4546.00214032999,1823.08173971247,11293.25,11870,12502.8333333333,7664.5,1,16143.9859823251,0.0205645565576216,785039.343643997,311.201096980079,50.6045197740113,0.165060308662486,51.9526301635886,3.48303286304798,"Urban and Built-up",14.25,105.4,0.925353705883026,13.6666666666667,29.6221009,29.6221009,0,351,740.741136396437,500,102,60.16260163,54.47154472,41.72079078,35.93759344,51.2195122,48.7804878,c(-122.229514, 37.807332)
"567","Squire Home",NA,"11/28/2023","12/05/2023",7,"","CA",155336.222222222,43.9444444444444,53.7518588805765,4546.00214032999,1823.08173971247,11293.25,11870,12502.8333333333,7664.5,1,16143.9859823251,0.0205645565576216,785039.343643997,311.201096980079,50.6045197740113,0.165060308662486,51.9526301635886,3.48303286304798,"Urban and Built-up",14.25,105.4,0.925353705883026,14.1666666666667,64.7033821,64.7033821,0,690,740.741136396437,500,102,60.16260163,54.47154472,41.72079078,35.93759344,51.2195122,48.7804878,c(-122.229514, 37.807332)
"568","Sunset View Cemetery","SVC","02/21/2023","03/07/2023",14,"","CA",155186.5,47.95,64.5029467790139,2359.02758239525,1021.96961132814,6038.6,6600,6497.90909090909,4775.5,1,11361.6589394165,0.0144727255154836,785039.343644099,279.073762035217,32.3634311512416,0.221938853540509,84.7752771404528,2.23008097354496,"Urban and Built-up",14.25,126.9,0.877008080482483,14.8333333333333,66.0429112,66.0429112,0,546,411.493166665083,500,103,19.51219512,22.76422764,39.54378808,27.8813398,23.57723577,43.08943089,c(-122.2867, 37.90574)
"569","Sunset View Cemetery","SVC","02/21/2023","03/07/2023",14,"","CA",155186.5,47.95,64.5029467790139,2359.02758239525,1021.96961132814,6038.6,6600,6497.90909090909,4775.5,1,11361.6589394165,0.0144727255154836,785039.343644099,279.073762035217,32.3634311512416,0.221938853540509,84.7752771404528,2.23008097354496,"Urban and Built-up",14.25,126.9,0.877008080482483,13,112.8599598,112.8599598,0,416,411.493166665083,500,103,19.51219512,22.76422764,39.54378808,27.8813398,23.57723577,43.08943089,c(-122.2867, 37.90574)
"570","Sunset View Cemetery","SVC","02/21/2023","03/07/2023",14,"","CA",155186.5,47.95,64.5029467790139,2359.02758239525,1021.96961132814,6038.6,6600,6497.90909090909,4775.5,1,11361.6589394165,0.0144727255154836,785039.343644099,279.073762035217,32.3634311512416,0.221938853540509,84.7752771404528,2.23008097354496,"Urban and Built-up",14.25,126.9,0.877008080482483,14.8333333333333,87.0958312,87.0958312,0,452,411.493166665083,500,103,19.51219512,22.76422764,39.54378808,27.8813398,23.57723577,43.08943089,c(-122.2867, 37.90574)
"571","Sunset View Cemetery","SVC","02/21/2023","03/07/2023",14,"","CA",155186.5,47.95,64.5029467790139,2359.02758239525,1021.96961132814,6038.6,6600,6497.90909090909,4775.5,1,11361.6589394165,0.0144727255154836,785039.343644099,279.073762035217,32.3634311512416,0.221938853540509,84.7752771404528,2.23008097354496,"Urban and Built-up",14.25,126.9,0.877008080482483,11.8333333333333,228.8914481,228.8914481,0,890,411.493166665083,500,103,19.51219512,22.76422764,39.54378808,27.8813398,23.57723577,43.08943089,c(-122.2867, 37.90574)
"572","Tarvin Home","BTH","11/21/2022","12/06/2022",15,"Retired from UWIN","CA",131238.142857143,49.4428571428571,50.2147116572731,2318.17613354505,1038.08707878846,6779.875,6655.5,6848.33333333333,6574.5,1,14166.8452927329,0.0180460322242816,785039.34364424,457.640948964521,57.3505617977528,0.152799670624058,101.320698237869,2.36722173935034,"Urban and Built-up",14.1499996185303,131,0.912889003753662,17.6666666666667,169.0166471,169.0166471,0,542,693.521928878175,500,104,77.23577236,85.36585366,50.43312182,33.43920268,39.83739837,63.41463415,c(-122.313254, 37.935731)
"573","Tarvin Home","BTH","11/21/2022","12/06/2022",15,"Retired from UWIN","CA",131238.142857143,49.4428571428571,50.2147116572731,2318.17613354505,1038.08707878846,6779.875,6655.5,6848.33333333333,6574.5,1,14166.8452927329,0.0180460322242816,785039.34364424,457.640948964521,57.3505617977528,0.152799670624058,101.320698237869,2.36722173935034,"Urban and Built-up",14.1499996185303,131,0.912889003753662,13,82.7115359,82.7115359,0,527,693.521928878175,500,104,77.23577236,85.36585366,50.43312182,33.43920268,39.83739837,63.41463415,c(-122.313254, 37.935731)
"574","Tarvin Home","BTH","11/21/2022","12/06/2022",15,"Retired from UWIN","CA",131238.142857143,49.4428571428571,50.2147116572731,2318.17613354505,1038.08707878846,6779.875,6655.5,6848.33333333333,6574.5,1,14166.8452927329,0.0180460322242816,785039.34364424,457.640948964521,57.3505617977528,0.152799670624058,101.320698237869,2.36722173935034,"Urban and Built-up",14.1499996185303,131,0.912889003753662,13.3333333333333,81.6008214,81.6008214,0,613,693.521928878175,500,104,77.23577236,85.36585366,50.43312182,33.43920268,39.83739837,63.41463415,c(-122.313254, 37.935731)
"575","Tarvin Home","BTH","11/21/2022","12/06/2022",15,"Retired from UWIN","CA",131238.142857143,49.4428571428571,50.2147116572731,2318.17613354505,1038.08707878846,6779.875,6655.5,6848.33333333333,6574.5,1,14166.8452927329,0.0180460322242816,785039.34364424,457.640948964521,57.3505617977528,0.152799670624058,101.320698237869,2.36722173935034,"Urban and Built-up",14.1499996185303,131,0.912889003753662,14.6666666666667,66.0985087,66.0985087,0,351,693.521928878175,500,104,77.23577236,85.36585366,50.43312182,33.43920268,39.83739837,63.41463415,c(-122.313254, 37.935731)
"576","Tarvin Home","BTH","11/21/2022","12/06/2022",15,"Retired from UWIN","CA",131238.142857143,49.4428571428571,50.2147116572731,2318.17613354505,1038.08707878846,6779.875,6655.5,6848.33333333333,6574.5,1,14166.8452927329,0.0180460322242816,785039.34364424,457.640948964521,57.3505617977528,0.152799670624058,101.320698237869,2.36722173935034,"Urban and Built-up",14.1499996185303,131,0.912889003753662,11.3333333333333,109.0392996,109.0392996,0,389,693.521928878175,500,104,77.23577236,85.36585366,50.43312182,33.43920268,39.83739837,63.41463415,c(-122.313254, 37.935731)
"577","Tarvin Home","BTH","11/21/2022","12/06/2022",15,"Retired from UWIN","CA",131238.142857143,49.4428571428571,50.2147116572731,2318.17613354505,1038.08707878846,6779.875,6655.5,6848.33333333333,6574.5,1,14166.8452927329,0.0180460322242816,785039.34364424,457.640948964521,57.3505617977528,0.152799670624058,101.320698237869,2.36722173935034,"Urban and Built-up",14.1499996185303,131,0.912889003753662,14.3333333333333,110.7437954,110.7437954,0,605,693.521928878175,500,104,77.23577236,85.36585366,50.43312182,33.43920268,39.83739837,63.41463415,c(-122.313254, 37.935731)
"578","Tarvin Home","BTH","11/21/2022","12/06/2022",15,"Retired from UWIN","CA",131238.142857143,49.4428571428571,50.2147116572731,2318.17613354505,1038.08707878846,6779.875,6655.5,6848.33333333333,6574.5,1,14166.8452927329,0.0180460322242816,785039.34364424,457.640948964521,57.3505617977528,0.152799670624058,101.320698237869,2.36722173935034,"Urban and Built-up",14.1499996185303,131,0.912889003753662,13.8333333333333,50.8121614,50.8121614,0,399,693.521928878175,500,104,77.23577236,85.36585366,50.43312182,33.43920268,39.83739837,63.41463415,c(-122.313254, 37.935731)
"579","Temescal Regional Recreation Area","TRRA","11/06/2023","11/13/2023",7,"","CA",210139.4,48.12,62.1783808634018,2057.49633855422,811.046939184775,4994.375,4741,4988.33333333333,5012.5,1,14618.340073733,0.0186211559867517,785039.343644046,487.706174066419,38.7483146067416,0.182673403932921,140.847510259334,2.52396177120125,"Urban and Built-up",14.0500001907349,118.1,0.878584980964661,9.5,544.445314,544.445314,0,1161,504.102549711032,500,105,41.46341463,24.3902439,34.38327414,29.67977055,28.45528455,19.51219512,c(-122.231721, 37.846402)
"580","Temescal Regional Recreation Area","TRRA","11/06/2023","11/13/2023",7,"","CA",210139.4,48.12,62.1783808634018,2057.49633855422,811.046939184775,4994.375,4741,4988.33333333333,5012.5,1,14618.340073733,0.0186211559867517,785039.343644046,487.706174066419,38.7483146067416,0.182673403932921,140.847510259334,2.52396177120125,"Urban and Built-up",14.0500001907349,118.1,0.878584980964661,10.1666666666667,1703.5911669,1703.5911669,0,1432,504.102549711032,500,105,41.46341463,24.3902439,34.38327414,29.67977055,28.45528455,19.51219512,c(-122.231721, 37.846402)
"581","Temescal Regional Recreation Area","TRRA","11/06/2023","11/13/2023",7,"","CA",210139.4,48.12,62.1783808634018,2057.49633855422,811.046939184775,4994.375,4741,4988.33333333333,5012.5,1,14618.340073733,0.0186211559867517,785039.343644046,487.706174066419,38.7483146067416,0.182673403932921,140.847510259334,2.52396177120125,"Urban and Built-up",14.0500001907349,118.1,0.878584980964661,15.5,102.3483258,102.3483258,0,543,504.102549711032,500,105,41.46341463,24.3902439,34.38327414,29.67977055,28.45528455,19.51219512,c(-122.231721, 37.846402)
"582","Temescal Regional Recreation Area","TRRA","11/06/2023","11/13/2023",7,"","CA",210139.4,48.12,62.1783808634018,2057.49633855422,811.046939184775,4994.375,4741,4988.33333333333,5012.5,1,14618.340073733,0.0186211559867517,785039.343644046,487.706174066419,38.7483146067416,0.182673403932921,140.847510259334,2.52396177120125,"Urban and Built-up",14.0500001907349,118.1,0.878584980964661,14.6666666666667,84.9114672,84.9114672,0,431,504.102549711032,500,105,41.46341463,24.3902439,34.38327414,29.67977055,28.45528455,19.51219512,c(-122.231721, 37.846402)
"583","Temescal Regional Recreation Area","TRRA","11/06/2023","11/13/2023",7,"","CA",210139.4,48.12,62.1783808634018,2057.49633855422,811.046939184775,4994.375,4741,4988.33333333333,5012.5,1,14618.340073733,0.0186211559867517,785039.343644046,487.706174066419,38.7483146067416,0.182673403932921,140.847510259334,2.52396177120125,"Urban and Built-up",14.0500001907349,118.1,0.878584980964661,14.5,121.637446,121.637446,0,607,504.102549711032,500,105,41.46341463,24.3902439,34.38327414,29.67977055,28.45528455,19.51219512,c(-122.231721, 37.846402)
"584","Temescal Regional Recreation Area","TRRA","11/06/2023","11/13/2023",7,"","CA",210139.4,48.12,62.1783808634018,2057.49633855422,811.046939184775,4994.375,4741,4988.33333333333,5012.5,1,14618.340073733,0.0186211559867517,785039.343644046,487.706174066419,38.7483146067416,0.182673403932921,140.847510259334,2.52396177120125,"Urban and Built-up",14.0500001907349,118.1,0.878584980964661,11.6666666666667,251.2329946,244.9882834,6.2447112,616,504.102549711032,500,105,41.46341463,24.3902439,34.38327414,29.67977055,28.45528455,19.51219512,c(-122.231721, 37.846402)
"585","The Dog Social Club",NA,"02/16/2023","03/03/2023",15,"","CA",62448.5,33.0375,23.7996963469193,5380.29451900191,2306.72831221657,12871.3125,12797,12338.1666666667,14470.75,3,18682.1430016518,0.0237977155577017,785039.343644294,240.039929556101,76.6970720720721,0.0872863817816548,5.15897560343707,4.0720850956811,"Urban and Built-up",14.1499996185303,108.7,0.951355814933777,16.1666666666667,175.0177177,175.0177177,0,926,468.917780262029,500,NA,NA,NA,NA,NA,NA,NA,c(-122.289412, 37.811808)
"586","The Dog Social Club",NA,"02/16/2023","03/03/2023",15,"","CA",62448.5,33.0375,23.7996963469193,5380.29451900191,2306.72831221657,12871.3125,12797,12338.1666666667,14470.75,3,18682.1430016518,0.0237977155577017,785039.343644294,240.039929556101,76.6970720720721,0.0872863817816548,5.15897560343707,4.0720850956811,"Urban and Built-up",14.1499996185303,108.7,0.951355814933777,16.6666666666667,38.5473529,38.5473529,0,590,468.917780262029,500,NA,NA,NA,NA,NA,NA,NA,c(-122.289412, 37.811808)
"587","The Dog Social Club",NA,"02/16/2023","03/03/2023",15,"","CA",62448.5,33.0375,23.7996963469193,5380.29451900191,2306.72831221657,12871.3125,12797,12338.1666666667,14470.75,3,18682.1430016518,0.0237977155577017,785039.343644294,240.039929556101,76.6970720720721,0.0872863817816548,5.15897560343707,4.0720850956811,"Urban and Built-up",14.1499996185303,108.7,0.951355814933777,17.5,42.4347301,42.4347301,0,462,468.917780262029,500,NA,NA,NA,NA,NA,NA,NA,c(-122.289412, 37.811808)
"588","The Dog Social Club",NA,"02/16/2023","03/03/2023",15,"","CA",62448.5,33.0375,23.7996963469193,5380.29451900191,2306.72831221657,12871.3125,12797,12338.1666666667,14470.75,3,18682.1430016518,0.0237977155577017,785039.343644294,240.039929556101,76.6970720720721,0.0872863817816548,5.15897560343707,4.0720850956811,"Urban and Built-up",14.1499996185303,108.7,0.951355814933777,16,27.8328498,27.8328498,0,459,468.917780262029,500,NA,NA,NA,NA,NA,NA,NA,c(-122.289412, 37.811808)
"589","The Dog Social Club",NA,"02/16/2023","03/03/2023",15,"","CA",62448.5,33.0375,23.7996963469193,5380.29451900191,2306.72831221657,12871.3125,12797,12338.1666666667,14470.75,3,18682.1430016518,0.0237977155577017,785039.343644294,240.039929556101,76.6970720720721,0.0872863817816548,5.15897560343707,4.0720850956811,"Urban and Built-up",14.1499996185303,108.7,0.951355814933777,13.8333333333333,61.0144262,61.0144262,0,739,468.917780262029,500,NA,NA,NA,NA,NA,NA,NA,c(-122.289412, 37.811808)
"590","The Dog Social Club",NA,"02/16/2023","03/03/2023",15,"","CA",62448.5,33.0375,23.7996963469193,5380.29451900191,2306.72831221657,12871.3125,12797,12338.1666666667,14470.75,3,18682.1430016518,0.0237977155577017,785039.343644294,240.039929556101,76.6970720720721,0.0872863817816548,5.15897560343707,4.0720850956811,"Urban and Built-up",14.1499996185303,108.7,0.951355814933777,15.3333333333333,65.1308651,65.1308651,0,479,468.917780262029,500,NA,NA,NA,NA,NA,NA,NA,c(-122.289412, 37.811808)
"591","The Dog Social Club",NA,"02/16/2023","03/03/2023",15,"","CA",62448.5,33.0375,23.7996963469193,5380.29451900191,2306.72831221657,12871.3125,12797,12338.1666666667,14470.75,3,18682.1430016518,0.0237977155577017,785039.343644294,240.039929556101,76.6970720720721,0.0872863817816548,5.15897560343707,4.0720850956811,"Urban and Built-up",14.1499996185303,108.7,0.951355814933777,17.3333333333333,179.0185138,179.0185138,0,1039,468.917780262029,500,NA,NA,NA,NA,NA,NA,NA,c(-122.289412, 37.811808)
"592","Tilden Nature Area-Jewel Lake","TNA-JL","11/10/2023","11/24/2023",14,"","CA",133942.333333333,50.2,50.4378700588615,666.603201028482,289.373775241694,9513.5,9513.5,9513.5,NA,1,3485.36521106382,0.0044397331666013,785039.343644143,471.059422163768,2.9604966139955,0.30732777332898,201.22242074833,1.25360546715508,"Urban and Built-up",13.9499998092651,133.4,0.523711502552032,10.5,2208.2724076,2208.2724076,0,966,1251.27116510437,500,107,9.756097561,17.88617886,26.29784164,21.43893119,8.130081301,3.25203252,c(-122.26971, 37.91272)
"593","Tilden Nature Area-Jewel Lake","TNA-JL","11/10/2023","11/24/2023",14,"","CA",133942.333333333,50.2,50.4378700588615,666.603201028482,289.373775241694,9513.5,9513.5,9513.5,NA,1,3485.36521106382,0.0044397331666013,785039.343644143,471.059422163768,2.9604966139955,0.30732777332898,201.22242074833,1.25360546715508,"Urban and Built-up",13.9499998092651,133.4,0.523711502552032,12.6666666666667,155.1370401,155.1370401,0,510,1251.27116510437,500,107,9.756097561,17.88617886,26.29784164,21.43893119,8.130081301,3.25203252,c(-122.26971, 37.91272)
"594","Tilden Nature Area-Jewel Lake","TNA-JL","11/10/2023","11/24/2023",14,"","CA",133942.333333333,50.2,50.4378700588615,666.603201028482,289.373775241694,9513.5,9513.5,9513.5,NA,1,3485.36521106382,0.0044397331666013,785039.343644143,471.059422163768,2.9604966139955,0.30732777332898,201.22242074833,1.25360546715508,"Urban and Built-up",13.9499998092651,133.4,0.523711502552032,4,17980.3370117,16534.8341347,1445.502877,977,1251.27116510437,500,107,9.756097561,17.88617886,26.29784164,21.43893119,8.130081301,3.25203252,c(-122.26971, 37.91272)
"595","Tilden Nature Area-Loop Road Parking","TNA-LR","11/10/2023","11/16/2023",6,"","CA",168613.5,52.95,61.3745781777278,1182.54689978492,463.841137851968,8353,8353,8353,NA,1,5849.98413931559,0.00745183561394408,785039.343644261,405.882168072227,2.46292134831461,0.310008990321397,221.330108070016,1.2662446125458,"Urban and Built-up",13.9499998092651,132.4,0.506390988826752,13.1666666666667,77.0302127,77.0302127,0,306,1079.3753268483,500,108,8.130081301,25.20325203,33.62227227,20.76941577,4.87804878,12.19512195,c(-122.260249, 37.9043)
"596","Tilden Nature Area-Loop Road Parking","TNA-LR","11/10/2023","11/16/2023",6,"","CA",168613.5,52.95,61.3745781777278,1182.54689978492,463.841137851968,8353,8353,8353,NA,1,5849.98413931559,0.00745183561394408,785039.343644261,405.882168072227,2.46292134831461,0.310008990321397,221.330108070016,1.2662446125458,"Urban and Built-up",13.9499998092651,132.4,0.506390988826752,14,164.0667399,164.0667399,0,527,1079.3753268483,500,108,8.130081301,25.20325203,33.62227227,20.76941577,4.87804878,12.19512195,c(-122.260249, 37.9043)
"597","Tilden Nature Area-Loop Road Parking","TNA-LR","11/10/2023","11/16/2023",6,"","CA",168613.5,52.95,61.3745781777278,1182.54689978492,463.841137851968,8353,8353,8353,NA,1,5849.98413931559,0.00745183561394408,785039.343644261,405.882168072227,2.46292134831461,0.310008990321397,221.330108070016,1.2662446125458,"Urban and Built-up",13.9499998092651,132.4,0.506390988826752,4,17980.3370117,16534.8341347,1445.502877,977,1079.3753268483,500,108,8.130081301,25.20325203,33.62227227,20.76941577,4.87804878,12.19512195,c(-122.260249, 37.9043)
"598","Tilden Regional Park-Arroyo Pkwy","TRP-AP","11/10/2023","11/24/2023",14,"IOR","CA",190327,47.4,68.2328907048008,165.134032587485,60.1283441679575,7441.5,7441.5,7441.5,NA,1,2115.11059234975,0.00269427336282484,785039.343644085,44.4578854258464,0.566441441441442,0.297143081028949,383.984943982014,0.912959757829962,"Urban and Built-up",13.5500001907349,132.5,0.453686952590942,6.5,3400.4955607,3400.4955607,0,875,1259.87723248736,500,109,43.08943089,23.57723577,34.01873279,33.49542758,41.46341463,16.2601626,c(-122.234301, 37.889562)
"599","Tilden Regional Park-Lake Anza","TRP-LA","11/10/2023","11/24/2023",14,"IOR","CA",189895,52.4333333333333,63.701197229975,776.04803527631,352.386244754767,10512.5,10512.5,10512.5,NA,1,4125.14852976778,0.00525470291796906,785039.343644217,411.921110304608,2.19300225733635,0.296868757536804,275.790093473462,1.22318590966062,"Urban and Built-up",13.75,132.25,0.483121782541275,14,164.0667399,164.0667399,0,527,855.756102391557,500,110,17.07317073,26.01626016,33.62227227,25.22249332,15.44715447,12.19512195,c(-122.24945, 37.89683)
"600","Tilden Regional Park-Lake Anza","TRP-LA","11/10/2023","11/24/2023",14,"IOR","CA",189895,52.4333333333333,63.701197229975,776.04803527631,352.386244754767,10512.5,10512.5,10512.5,NA,1,4125.14852976778,0.00525470291796906,785039.343644217,411.921110304608,2.19300225733635,0.296868757536804,275.790093473462,1.22318590966062,"Urban and Built-up",13.75,132.25,0.483121782541275,6.5,3400.4955607,3400.4955607,0,875,855.756102391557,500,110,17.07317073,26.01626016,33.62227227,25.22249332,15.44715447,12.19512195,c(-122.24945, 37.89683)
"601","Tilden Regional Park-Lake Anza","TRP-LA","11/10/2023","11/24/2023",14,"IOR","CA",189895,52.4333333333333,63.701197229975,776.04803527631,352.386244754767,10512.5,10512.5,10512.5,NA,1,4125.14852976778,0.00525470291796906,785039.343644217,411.921110304608,2.19300225733635,0.296868757536804,275.790093473462,1.22318590966062,"Urban and Built-up",13.75,132.25,0.483121782541275,4,17980.3370117,16534.8341347,1445.502877,977,855.756102391557,500,110,17.07317073,26.01626016,33.62227227,25.22249332,15.44715447,12.19512195,c(-122.24945, 37.89683)
"602","Tilden Regional Park-Nimitz Way","TRP-NW","11/10/2023","11/24/2023",14,"","CA",184792.5,49.25,58.9195949586996,95.2613076652974,34.8686565034043,3177,3177,3177,NA,1,7329.70958159102,0.00933674170719263,785039.343644317,331.732600668175,0.274774774774775,0.299281694398866,287.462554529716,0.776026524622715,"Urban and Built-up",13.75,134.9,0.39167132973671,6.5,3400.4955607,3400.4955607,0,875,989.45198254345,500,111,13.82113821,14.63414634,33.62227227,24.12595925,13.00813008,12.19512195,c(-122.2481, 37.90568)
"603","Tilden Regional Park-Nimitz Way","TRP-NW","11/10/2023","11/24/2023",14,"","CA",184792.5,49.25,58.9195949586996,95.2613076652974,34.8686565034043,3177,3177,3177,NA,1,7329.70958159102,0.00933674170719263,785039.343644317,331.732600668175,0.274774774774775,0.299281694398866,287.462554529716,0.776026524622715,"Urban and Built-up",13.75,134.9,0.39167132973671,4,17980.3370117,16534.8341347,1445.502877,977,989.45198254345,500,111,13.82113821,14.63414634,33.62227227,24.12595925,13.00813008,12.19512195,c(-122.2481, 37.90568)
"604","Tilden Regional Park-Seaview Trail","TRP-ST","11/10/2023","11/24/2023",14,"","CA",202413.5,48.9,66.4529461908577,231.006738411633,92.7156134682374,8244,8244,8244,NA,1,4317.85094844255,0.00550017140338252,785039.343644297,327.350526376017,2.40045248868778,0.295334317841819,509.175307476159,1.13583284884092,"Urban and Built-up",13.25,132.7,0.471883296966553,10.1666666666667,1703.5911669,1703.5911669,0,1432,1259.87723248736,500,112,40.6504065,9.756097561,34.01873279,33.70708212,44.71544715,16.2601626,c(-122.2234, 37.8822)
"605","Tilden Regional Park-Seaview Trail","TRP-ST","11/10/2023","11/24/2023",14,"","CA",202413.5,48.9,66.4529461908577,231.006738411633,92.7156134682374,8244,8244,8244,NA,1,4317.85094844255,0.00550017140338252,785039.343644297,327.350526376017,2.40045248868778,0.295334317841819,509.175307476159,1.13583284884092,"Urban and Built-up",13.25,132.7,0.471883296966553,6.5,3400.4955607,3400.4955607,0,875,1259.87723248736,500,112,40.6504065,9.756097561,34.01873279,33.70708212,44.71544715,16.2601626,c(-122.2234, 37.8822)
"606","Tudor Home",NA,"01/26/2023","02/02/2023",7,"IOR","CA",242590,51.2,68.2047146536951,837.18899413778,317.134523691138,4010.25,4271.5,4457.33333333333,2669,1,4032.18205228669,0.0051362802194981,785039.343644046,424.999554524729,10.1194539249147,0.290179636470279,219.024622575224,1.48016872630197,"Urban and Built-up",14.0500001907349,123.9,0.703984171152115,8.83333333333333,369.8825074,369.8825074,0,468,3594.94133848676,500,113,33.33333333,13.00813008,31.4845626,28.75086223,26.01626016,8.943089431,c(-122.170592, 37.879725)
"607","Tudor Home",NA,"01/26/2023","02/02/2023",7,"IOR","CA",242590,51.2,68.2047146536951,837.18899413778,317.134523691138,4010.25,4271.5,4457.33333333333,2669,1,4032.18205228669,0.0051362802194981,785039.343644046,424.999554524729,10.1194539249147,0.290179636470279,219.024622575224,1.48016872630197,"Urban and Built-up",14.0500001907349,123.9,0.703984171152115,8.33333333333333,482.6189172,482.6189172,0,617,3594.94133848676,500,113,33.33333333,13.00813008,31.4845626,28.75086223,26.01626016,8.943089431,c(-122.170592, 37.879725)
"608","UC Gill Tract","UCGT","11/29/2023","12/06/2023",7,"","CA",94447.2727272727,35.8916666666667,41.7982646672547,6642.7358528829,2587.16725446145,27643.125,26676.5,26134.8333333333,32168,12,15280.4923912668,0.0194646198499271,785039.343644,20.5519917892322,68.3719101123596,0.121337767260091,13.2404583457284,3.39433285443991,"Urban and Built-up",14.3500003814697,121.2,0.922255754470825,12.5,433.4588664,159.3555313,274.1033351,360,732.414340096621,500,114,82.11382114,86.99186992,60.13210098,48.74952354,78.86178862,83.7398374,c(-122.29775, 37.885859)
"609","UC Gill Tract","UCGT","11/29/2023","12/06/2023",7,"","CA",94447.2727272727,35.8916666666667,41.7982646672547,6642.7358528829,2587.16725446145,27643.125,26676.5,26134.8333333333,32168,12,15280.4923912668,0.0194646198499271,785039.343644,20.5519917892322,68.3719101123596,0.121337767260091,13.2404583457284,3.39433285443991,"Urban and Built-up",14.3500003814697,121.2,0.922255754470825,17.8333333333333,677.3675699,273.9024428,403.4651271,798,732.414340096621,500,114,82.11382114,86.99186992,60.13210098,48.74952354,78.86178862,83.7398374,c(-122.29775, 37.885859)
"610","UC Gill Tract","UCGT","11/29/2023","12/06/2023",7,"","CA",94447.2727272727,35.8916666666667,41.7982646672547,6642.7358528829,2587.16725446145,27643.125,26676.5,26134.8333333333,32168,12,15280.4923912668,0.0194646198499271,785039.343644,20.5519917892322,68.3719101123596,0.121337767260091,13.2404583457284,3.39433285443991,"Urban and Built-up",14.3500003814697,121.2,0.922255754470825,18.1666666666667,45.0695574,45.0695574,0,441,732.414340096621,500,114,82.11382114,86.99186992,60.13210098,48.74952354,78.86178862,83.7398374,c(-122.29775, 37.885859)
