"","Date","daily_visits","Name"
"3120",2022-07-19,9194,"Andrews Home"
"3121",2022-07-20,8625,"Andrews Home"
"3122",2022-07-21,7952,"Andrews Home"
"3123",2022-07-22,10679,"Andrews Home"
"3124",2022-07-23,9754,"Andrews Home"
"3125",2022-07-24,8174,"Andrews Home"
"3126",2022-07-25,7002,"Andrews Home"
"3127",2022-07-26,10610,"Andrews Home"
"3128",2022-07-27,8222,"Andrews Home"
"3129",2022-07-28,8649,"Andrews Home"
"3130",2022-07-29,9883,"Andrews Home"
"3131",2022-07-30,9766,"Andrews Home"
"3132",2022-07-31,7076,"Andrews Home"
"3133",2022-08-01,8382,"Andrews Home"
"3134",2022-08-02,8022,"Andrews Home"
"3135",2022-08-03,9419,"Andrews Home"
"3136",2022-08-04,10204,"Andrews Home"
"3137",2022-08-05,10087,"Andrews Home"
"3138",2022-08-06,8946,"Andrews Home"
"3139",2022-08-07,6270,"Andrews Home"
"3140",2022-08-08,12193,"Andrews Home"
"3141",2022-08-09,10155,"Andrews Home"
"3142",2022-08-10,8509,"Andrews Home"
"3143",2022-08-11,9815,"Andrews Home"
"3144",2022-08-12,9803,"Andrews Home"
"3145",2022-08-13,9809,"Andrews Home"
"3146",2022-08-14,9066,"Andrews Home"
"3147",2022-08-15,9697,"Andrews Home"
"3148",2022-08-16,11417,"Andrews Home"
"3149",2022-08-17,9259,"Andrews Home"
"3150",2022-08-18,8456,"Andrews Home"
"3151",2022-08-19,11850,"Andrews Home"
"3152",2022-08-20,8799,"Andrews Home"
"3153",2022-08-21,8057,"Andrews Home"
"3154",2022-08-22,9165,"Andrews Home"
"3155",2022-08-23,9249,"Andrews Home"
"3156",2022-08-24,10590,"Andrews Home"
"3157",2022-08-25,8585,"Andrews Home"
"3158",2022-08-26,10712,"Andrews Home"
"3159",2022-08-27,9840,"Andrews Home"
"3160",2022-08-28,8498,"Andrews Home"
"3161",2022-08-29,10171,"Andrews Home"
"3162",2022-08-30,9640,"Andrews Home"
"3163",2022-08-31,8792,"Andrews Home"
"3164",2022-09-01,9889,"Andrews Home"
"3165",2022-09-02,10186,"Andrews Home"
"3166",2022-09-03,8352,"Andrews Home"
"3167",2022-09-04,8798,"Andrews Home"
"3168",2022-09-05,5326,"Andrews Home"
"3169",2022-09-06,9942,"Andrews Home"
"3170",2022-09-07,10173,"Andrews Home"
"3171",2022-09-08,9832,"Andrews Home"
"3172",2022-09-09,11366,"Andrews Home"
"3173",2022-09-10,10084,"Andrews Home"
"3174",2022-09-11,8244,"Andrews Home"
"3175",2022-09-12,9223,"Andrews Home"
"3176",2022-09-13,10251,"Andrews Home"
"3177",2022-09-14,10128,"Andrews Home"
"3178",2022-09-15,8662,"Andrews Home"
"3179",2022-09-16,10451,"Andrews Home"
"3180",2022-09-17,10314,"Andrews Home"
"3181",2022-09-18,7506,"Andrews Home"
"3182",2022-09-19,10876,"Andrews Home"
"3183",2022-09-20,8401,"Andrews Home"
"3184",2022-09-21,10630,"Andrews Home"
"3185",2022-09-22,8689,"Andrews Home"
"3186",2022-09-23,12067,"Andrews Home"
"3187",2022-09-24,9461,"Andrews Home"
"3188",2022-09-25,9293,"Andrews Home"
"3189",2022-09-26,9482,"Andrews Home"
"3190",2022-09-27,8736,"Andrews Home"
"3191",2022-09-28,10341,"Andrews Home"
"3192",2022-09-29,10668,"Andrews Home"
"3193",2022-09-30,11482,"Andrews Home"
"3194",2022-10-01,13686,"Andrews Home"
"3195",2022-10-02,11699,"Andrews Home"
"3196",2022-10-03,7784,"Andrews Home"
"3197",2022-10-04,10156,"Andrews Home"
"3198",2022-10-05,10133,"Andrews Home"
"3199",2022-10-06,8323,"Andrews Home"
"3200",2022-10-07,10734,"Andrews Home"
"3201",2022-10-08,9647,"Andrews Home"
"3202",2022-10-09,9234,"Andrews Home"
"3203",2022-10-10,8266,"Andrews Home"
"3204",2022-10-11,9338,"Andrews Home"
"3205",2022-10-12,10534,"Andrews Home"
"3206",2022-10-13,10717,"Andrews Home"
"3207",2022-10-14,11593,"Andrews Home"
"3208",2022-10-15,10511,"Andrews Home"
"3209",2022-10-16,8425,"Andrews Home"
"3210",2022-10-17,7292,"Andrews Home"
"3211",2022-10-18,7970,"Andrews Home"
"3212",2022-10-19,12210,"Andrews Home"
"3213",2022-10-20,8913,"Andrews Home"
"3214",2022-10-21,10628,"Andrews Home"
"3215",2022-10-22,9306,"Andrews Home"
"3216",2022-10-23,8539,"Andrews Home"
"3217",2022-10-24,7502,"Andrews Home"
"3218",2022-10-25,10553,"Andrews Home"
"3219",2022-10-26,10637,"Andrews Home"
"3220",2022-10-27,10165,"Andrews Home"
"3221",2022-10-28,12565,"Andrews Home"
"3222",2022-10-29,10031,"Andrews Home"
"3223",2022-10-30,8094,"Andrews Home"
"3224",2022-10-31,14597,"Andrews Home"
"3225",2022-11-01,9733,"Andrews Home"
"3226",2022-11-02,9600,"Andrews Home"
"3227",2022-11-03,8803,"Andrews Home"
"3228",2022-11-04,10542,"Andrews Home"
"3229",2022-11-05,8886,"Andrews Home"
"3230",2022-11-06,9392,"Andrews Home"
"3231",2022-11-07,7373,"Andrews Home"
"3232",2022-11-08,9804,"Andrews Home"
"3233",2022-11-09,9272,"Andrews Home"
"3234",2022-11-10,9003,"Andrews Home"
"3235",2022-11-11,8832,"Andrews Home"
"3236",2022-11-12,8313,"Andrews Home"
"3237",2022-11-13,6757,"Andrews Home"
"3238",2022-11-14,8109,"Andrews Home"
"3239",2022-11-15,8275,"Andrews Home"
"3240",2022-11-16,9031,"Andrews Home"
"3241",2022-11-17,8594,"Andrews Home"
"3242",2022-11-18,10161,"Andrews Home"
"3243",2022-11-19,9856,"Andrews Home"
"3244",2022-11-20,9295,"Andrews Home"
"3245",2022-11-21,8842,"Andrews Home"
"3246",2022-11-22,9938,"Andrews Home"
"3247",2022-11-23,10680,"Andrews Home"
"3248",2022-11-24,10321,"Andrews Home"
"3249",2022-11-25,7710,"Andrews Home"
"3250",2022-11-26,9787,"Andrews Home"
"3251",2022-11-27,6569,"Andrews Home"
"3252",2022-11-28,9433,"Andrews Home"
"3253",2022-11-29,7454,"Andrews Home"
"3254",2022-11-30,7291,"Andrews Home"
"3255",2022-12-01,7103,"Andrews Home"
"3256",2022-12-02,9200,"Andrews Home"
"3257",2022-12-03,8228,"Andrews Home"
"3258",2022-12-04,8004,"Andrews Home"
"3259",2022-12-05,7010,"Andrews Home"
"3260",2022-12-06,7859,"Andrews Home"
"3261",2022-12-07,8925,"Andrews Home"
"3262",2022-12-08,9852,"Andrews Home"
"3263",2022-12-09,9401,"Andrews Home"
"3264",2022-12-10,9264,"Andrews Home"
"3265",2022-12-11,9971,"Andrews Home"
"3266",2022-12-12,8851,"Andrews Home"
"3267",2022-12-13,8390,"Andrews Home"
"3268",2022-12-14,11901,"Andrews Home"
"3269",2022-12-15,9290,"Andrews Home"
"3270",2022-12-16,12073,"Andrews Home"
"3271",2022-12-17,8534,"Andrews Home"
"3272",2022-12-18,9516,"Andrews Home"
"3273",2022-12-19,8566,"Andrews Home"
"3274",2022-12-20,8015,"Andrews Home"
"3275",2022-12-21,9998,"Andrews Home"
"3276",2022-12-22,10193,"Andrews Home"
"3277",2022-12-23,9957,"Andrews Home"
"3278",2022-12-24,9208,"Andrews Home"
"3279",2022-12-25,6261,"Andrews Home"
"3280",2022-12-26,6052,"Andrews Home"
"3281",2022-12-27,9101,"Andrews Home"
"3282",2022-12-28,10655,"Andrews Home"
"3283",2022-12-29,8059,"Andrews Home"
"3284",2022-12-30,8145,"Andrews Home"
"3285",2022-12-31,8802,"Andrews Home"
"3286",2023-01-01,8701,"Andrews Home"
"3287",2023-01-02,5811,"Andrews Home"
"3288",2023-01-03,10326,"Andrews Home"
"3289",2023-01-04,9188,"Andrews Home"
"3290",2023-01-05,10506,"Andrews Home"
"3291",2023-01-06,12819,"Andrews Home"
"3292",2023-01-07,7687,"Andrews Home"
"3293",2023-01-08,8807,"Andrews Home"
"3294",2023-01-09,9861,"Andrews Home"
"3295",2023-01-10,9017,"Andrews Home"
"3296",2023-01-11,8496,"Andrews Home"
"3297",2023-01-12,8663,"Andrews Home"
"3298",2023-01-13,10684,"Andrews Home"
"3299",2023-01-14,9718,"Andrews Home"
"3300",2023-01-15,7901,"Andrews Home"
"3301",2023-01-16,8211,"Andrews Home"
"3302",2023-01-17,9311,"Andrews Home"
"3303",2023-01-18,8161,"Andrews Home"
"3304",2023-01-19,9385,"Andrews Home"
"3305",2023-01-20,11052,"Andrews Home"
"3306",2023-01-21,8862,"Andrews Home"
"3307",2023-01-22,9071,"Andrews Home"
"3308",2023-01-23,9017,"Andrews Home"
"3309",2023-01-24,7835,"Andrews Home"
"3310",2023-01-25,8438,"Andrews Home"
"3311",2023-01-26,8996,"Andrews Home"
"3312",2023-01-27,10899,"Andrews Home"
"3313",2023-01-28,8253,"Andrews Home"
"3314",2023-01-29,7663,"Andrews Home"
"3315",2023-01-30,8529,"Andrews Home"
"3316",2023-01-31,8951,"Andrews Home"
"3317",2023-02-01,9597,"Andrews Home"
"3318",2023-02-02,9110,"Andrews Home"
"3319",2023-02-03,9529,"Andrews Home"
"3320",2023-02-04,7959,"Andrews Home"
"3321",2023-02-05,7647,"Andrews Home"
"3322",2023-02-06,6884,"Andrews Home"
"3323",2023-02-07,8810,"Andrews Home"
"3324",2023-02-08,10702,"Andrews Home"
"3325",2023-02-09,9500,"Andrews Home"
"3326",2023-02-10,10379,"Andrews Home"
"3327",2023-02-11,10841,"Andrews Home"
"3328",2023-02-12,9576,"Andrews Home"
"3329",2023-02-13,8632,"Andrews Home"
"3330",2023-02-14,8443,"Andrews Home"
"3331",2023-02-15,8519,"Andrews Home"
"3332",2023-02-16,9864,"Andrews Home"
"3333",2023-02-17,11328,"Andrews Home"
"3334",2023-02-18,8138,"Andrews Home"
"3335",2023-02-19,7275,"Andrews Home"
"3336",2023-02-20,7304,"Andrews Home"
"3337",2023-02-21,9336,"Andrews Home"
"3338",2023-02-22,9029,"Andrews Home"
"3339",2023-02-23,9155,"Andrews Home"
"3340",2023-02-24,10344,"Andrews Home"
"3341",2023-02-25,9945,"Andrews Home"
"3342",2023-02-26,8413,"Andrews Home"
"3343",2023-02-27,8130,"Andrews Home"
"3344",2023-02-28,7939,"Andrews Home"
"3345",2023-03-01,9553,"Andrews Home"
"3346",2023-03-02,8664,"Andrews Home"
"3347",2023-03-03,11528,"Andrews Home"
"3348",2023-03-04,8098,"Andrews Home"
"3349",2023-03-05,7713,"Andrews Home"
"3350",2023-03-06,9296,"Andrews Home"
"3351",2023-03-07,9164,"Andrews Home"
"3352",2023-03-08,10353,"Andrews Home"
"3353",2023-03-09,10052,"Andrews Home"
"3354",2023-03-10,11430,"Andrews Home"
"3355",2023-03-11,10041,"Andrews Home"
"3356",2023-03-12,6958,"Andrews Home"
"3357",2023-03-13,9538,"Andrews Home"
"3358",2023-03-14,8786,"Andrews Home"
"3359",2023-03-15,9755,"Andrews Home"
"3360",2023-03-16,10068,"Andrews Home"
"3361",2023-03-17,12948,"Andrews Home"
"3362",2023-03-18,9266,"Andrews Home"
"3363",2023-03-19,8719,"Andrews Home"
"3364",2023-03-20,8673,"Andrews Home"
"3365",2023-03-21,7225,"Andrews Home"
"3366",2023-03-22,11517,"Andrews Home"
"3367",2023-03-23,8563,"Andrews Home"
"3368",2023-03-24,10228,"Andrews Home"
"3369",2023-03-25,9244,"Andrews Home"
"3370",2023-03-26,8929,"Andrews Home"
"3371",2023-03-27,8243,"Andrews Home"
"3372",2023-03-28,7183,"Andrews Home"
"3373",2023-03-29,6828,"Andrews Home"
"3374",2023-03-30,10281,"Andrews Home"
"3375",2023-03-31,8902,"Andrews Home"
"3376",2023-04-01,10661,"Andrews Home"
"3377",2023-04-02,9046,"Andrews Home"
"3378",2023-04-03,9046,"Andrews Home"
"3379",2023-04-04,8507,"Andrews Home"
"3380",2023-04-05,10055,"Andrews Home"
"3381",2023-04-06,9417,"Andrews Home"
"3382",2023-04-07,9324,"Andrews Home"
"3383",2023-04-08,7724,"Andrews Home"
"3384",2023-04-09,9449,"Andrews Home"
"3385",2023-04-10,8997,"Andrews Home"
"3386",2023-04-11,8604,"Andrews Home"
"3387",2023-04-12,10469,"Andrews Home"
"3388",2023-04-13,9278,"Andrews Home"
"3389",2023-04-14,9913,"Andrews Home"
"3390",2023-04-15,9397,"Andrews Home"
"3391",2023-04-16,8353,"Andrews Home"
"3392",2023-04-17,8554,"Andrews Home"
"3393",2023-04-18,9644,"Andrews Home"
"3394",2023-04-19,7255,"Andrews Home"
"3395",2023-04-20,9189,"Andrews Home"
"3396",2023-04-21,10411,"Andrews Home"
"3397",2023-04-22,11467,"Andrews Home"
"3398",2023-04-23,9216,"Andrews Home"
"3399",2023-04-24,7782,"Andrews Home"
"3400",2023-04-25,7652,"Andrews Home"
"3401",2023-04-26,7171,"Andrews Home"
"3402",2023-04-27,9255,"Andrews Home"
"3403",2023-04-28,11076,"Andrews Home"
"3404",2023-04-29,11361,"Andrews Home"
"3405",2023-04-30,6561,"Andrews Home"
"3406",2023-05-01,7993,"Andrews Home"
"3407",2023-05-02,7412,"Andrews Home"
"3408",2023-05-03,9322,"Andrews Home"
"3409",2023-05-04,7504,"Andrews Home"
"3410",2023-05-05,8839,"Andrews Home"
"3411",2023-05-06,10105,"Andrews Home"
"3412",2023-05-07,9358,"Andrews Home"
"3413",2023-05-08,7387,"Andrews Home"
"3414",2023-05-09,6919,"Andrews Home"
"3415",2023-05-10,7667,"Andrews Home"
"3416",2023-05-11,8633,"Andrews Home"
"3417",2023-05-12,10224,"Andrews Home"
"3418",2023-05-13,11118,"Andrews Home"
"3419",2023-05-14,9774,"Andrews Home"
"3420",2023-05-15,9325,"Andrews Home"
"3421",2023-05-16,7829,"Andrews Home"
"3422",2023-05-17,9183,"Andrews Home"
"3423",2023-05-18,9250,"Andrews Home"
"3424",2023-05-19,12193,"Andrews Home"
"3425",2023-05-20,9244,"Andrews Home"
"3426",2023-05-21,9228,"Andrews Home"
"3427",2023-05-22,10376,"Andrews Home"
"3428",2023-05-23,10275,"Andrews Home"
"3429",2023-05-24,8965,"Andrews Home"
"3430",2023-05-25,12802,"Andrews Home"
"3431",2023-05-26,10801,"Andrews Home"
"3432",2023-05-27,9150,"Andrews Home"
"3433",2023-05-28,6146,"Andrews Home"
"3434",2023-05-29,9312,"Andrews Home"
"3435",2023-05-30,7425,"Andrews Home"
"3436",2023-05-31,9644,"Andrews Home"
"3437",2023-06-01,9472,"Andrews Home"
"3438",2023-06-02,10479,"Andrews Home"
"3439",2023-06-03,11575,"Andrews Home"
"3440",2023-06-04,10422,"Andrews Home"
"3441",2023-06-05,9689,"Andrews Home"
"3442",2023-06-06,9436,"Andrews Home"
"3443",2023-06-07,10519,"Andrews Home"
"3444",2023-06-08,12002,"Andrews Home"
"3445",2023-06-09,11205,"Andrews Home"
"3446",2023-06-10,10260,"Andrews Home"
"3447",2023-06-11,8839,"Andrews Home"
"3448",2023-06-12,10160,"Andrews Home"
"3449",2023-06-13,10479,"Andrews Home"
"3450",2023-06-14,10687,"Andrews Home"
"3451",2023-06-15,9892,"Andrews Home"
"3452",2023-06-16,10851,"Andrews Home"
"3453",2023-06-17,9344,"Andrews Home"
"3454",2023-06-18,8968,"Andrews Home"
"3455",2023-06-19,9251,"Andrews Home"
"3456",2023-06-20,11693,"Andrews Home"
"3457",2023-06-21,9966,"Andrews Home"
"3458",2023-06-22,11420,"Andrews Home"
"3459",2023-06-23,10237,"Andrews Home"
"3460",2023-06-24,9750,"Andrews Home"
"3461",2023-06-25,9198,"Andrews Home"
"3462",2023-06-26,11525,"Andrews Home"
"3463",2023-06-27,10675,"Andrews Home"
"3464",2023-06-28,12652,"Andrews Home"
"3465",2023-06-29,12061,"Andrews Home"
"3466",2023-06-30,11416,"Andrews Home"
"3467",2023-07-01,11636,"Andrews Home"
"3468",2023-07-02,10598,"Andrews Home"
"3469",2023-07-03,11365,"Andrews Home"
"3470",2023-07-04,7034,"Andrews Home"
"3471",2023-07-05,11614,"Andrews Home"
"3472",2023-07-06,10881,"Andrews Home"
"3473",2023-07-07,12501,"Andrews Home"
"3474",2023-07-08,10061,"Andrews Home"
"3475",2023-07-09,7356,"Andrews Home"
"3476",2023-07-10,9503,"Andrews Home"
"3477",2023-07-11,9137,"Andrews Home"
"3478",2023-07-12,10801,"Andrews Home"
"3479",2023-07-13,10395,"Andrews Home"
"3480",2023-07-14,11484,"Andrews Home"
"3481",2023-07-15,9956,"Andrews Home"
"3482",2023-07-16,8717,"Andrews Home"
"3483",2023-07-17,10017,"Andrews Home"
"3484",2023-07-18,9793,"Andrews Home"
"3485",2023-07-19,11115,"Andrews Home"
"3486",2023-07-20,10129,"Andrews Home"
"3487",2023-07-21,9223,"Andrews Home"
"3488",2023-07-22,11291,"Andrews Home"
"3489",2023-07-23,9927,"Andrews Home"
"3490",2023-07-24,10951,"Andrews Home"
"3491",2023-07-25,11041,"Andrews Home"
"3492",2023-07-26,11195,"Andrews Home"
"3493",2023-07-27,10509,"Andrews Home"
"3494",2023-07-28,11704,"Andrews Home"
"3495",2023-07-29,8757,"Andrews Home"
"3496",2023-07-30,8177,"Andrews Home"
"3497",2023-07-31,9096,"Andrews Home"
"3498",2023-08-01,9526,"Andrews Home"
"3499",2023-08-02,10172,"Andrews Home"
"3500",2023-08-03,10384,"Andrews Home"
"3501",2023-08-04,12314,"Andrews Home"
"3502",2023-08-05,9374,"Andrews Home"
"3503",2023-08-06,8885,"Andrews Home"
"3504",2023-08-07,11010,"Andrews Home"
"3505",2023-08-08,9758,"Andrews Home"
"3506",2023-08-09,10631,"Andrews Home"
"3507",2023-08-10,12826,"Andrews Home"
"3508",2023-08-11,10371,"Andrews Home"
"3509",2023-08-12,10238,"Andrews Home"
"3510",2023-08-13,9025,"Andrews Home"
"3511",2023-08-14,11600,"Andrews Home"
"3512",2023-08-15,10264,"Andrews Home"
"3513",2023-08-16,10774,"Andrews Home"
"3514",2023-08-17,9954,"Andrews Home"
"3515",2023-08-18,10113,"Andrews Home"
"3516",2023-08-19,9934,"Andrews Home"
"3517",2023-08-20,7984,"Andrews Home"
"3518",2023-08-21,9182,"Andrews Home"
"3519",2023-08-22,9388,"Andrews Home"
"3520",2023-08-23,10770,"Andrews Home"
"3521",2023-08-24,9368,"Andrews Home"
"3522",2023-08-25,11428,"Andrews Home"
"3523",2023-08-26,9282,"Andrews Home"
"3524",2023-08-27,10598,"Andrews Home"
"3525",2023-08-28,10780,"Andrews Home"
"3526",2023-08-29,9310,"Andrews Home"
"3527",2023-08-30,11243,"Andrews Home"
"3528",2023-08-31,8441,"Andrews Home"
"3529",2023-09-01,10531,"Andrews Home"
"3530",2023-09-02,10282,"Andrews Home"
"3531",2023-09-03,7052,"Andrews Home"
"3532",2023-09-04,9162,"Andrews Home"
"3533",2023-09-05,7745,"Andrews Home"
"3534",2023-09-06,10250,"Andrews Home"
"3535",2023-09-07,10157,"Andrews Home"
"3536",2023-09-08,11255,"Andrews Home"
"3537",2023-09-09,11374,"Andrews Home"
"3538",2023-09-10,5758,"Andrews Home"
"3539",2023-09-11,10365,"Andrews Home"
"3540",2023-09-12,8949,"Andrews Home"
"3541",2023-09-13,9736,"Andrews Home"
"3542",2023-09-14,10524,"Andrews Home"
"3543",2023-09-15,9402,"Andrews Home"
"3544",2023-09-16,9238,"Andrews Home"
"3545",2023-09-17,7813,"Andrews Home"
"3546",2023-09-18,8577,"Andrews Home"
"3547",2023-09-19,8863,"Andrews Home"
"3548",2023-09-20,11617,"Andrews Home"
"3549",2023-09-21,9141,"Andrews Home"
"3550",2023-09-22,9568,"Andrews Home"
"3551",2023-09-23,9806,"Andrews Home"
"3552",2023-09-24,8103,"Andrews Home"
"3553",2023-09-25,9404,"Andrews Home"
"3554",2023-09-26,7572,"Andrews Home"
"3555",2023-09-27,10485,"Andrews Home"
"3556",2023-09-28,8721,"Andrews Home"
"3557",2023-09-29,11554,"Andrews Home"
"3558",2023-09-30,10654,"Andrews Home"
"3559",2023-10-01,10853,"Andrews Home"
"3560",2023-10-02,9891,"Andrews Home"
"3561",2023-10-03,8421,"Andrews Home"
"3562",2023-10-04,9606,"Andrews Home"
"3563",2023-10-05,9618,"Andrews Home"
"3564",2023-10-06,8740,"Andrews Home"
"3565",2023-10-07,9044,"Andrews Home"
"3566",2023-10-08,6745,"Andrews Home"
"3567",2023-10-09,8632,"Andrews Home"
"3568",2023-10-10,7217,"Andrews Home"
"3569",2023-10-11,11121,"Andrews Home"
"3570",2023-10-12,10720,"Andrews Home"
"3571",2023-10-13,11178,"Andrews Home"
"3572",2023-10-14,10670,"Andrews Home"
"3573",2023-10-15,6164,"Andrews Home"
"3574",2023-10-16,8615,"Andrews Home"
"3575",2023-10-17,9173,"Andrews Home"
"3576",2023-10-18,9728,"Andrews Home"
"3577",2023-10-19,8422,"Andrews Home"
"3578",2023-10-20,10741,"Andrews Home"
"3579",2023-10-21,9006,"Andrews Home"
"3580",2023-10-22,7361,"Andrews Home"
"3581",2023-10-23,8845,"Andrews Home"
"3582",2023-10-24,9237,"Andrews Home"
"3583",2023-10-25,7986,"Andrews Home"
"3584",2023-10-26,8556,"Andrews Home"
"3585",2023-10-27,11615,"Andrews Home"
"3586",2023-10-28,9991,"Andrews Home"
"3587",2023-10-29,8866,"Andrews Home"
"3588",2023-10-30,8665,"Andrews Home"
"3589",2023-10-31,13694,"Andrews Home"
"3590",2023-11-01,8517,"Andrews Home"
"3591",2023-11-02,8669,"Andrews Home"
"3592",2023-11-03,10405,"Andrews Home"
"3593",2023-11-04,8524,"Andrews Home"
"3594",2023-11-05,10300,"Andrews Home"
"3595",2023-11-06,8993,"Andrews Home"
"3596",2023-11-07,9044,"Andrews Home"
"3597",2023-11-08,9438,"Andrews Home"
"3598",2023-11-09,10472,"Andrews Home"
"3599",2023-11-10,9224,"Andrews Home"
"3600",2023-11-11,8061,"Andrews Home"
"3601",2023-11-12,6402,"Andrews Home"
"3602",2023-11-13,8647,"Andrews Home"
"3603",2023-11-14,8050,"Andrews Home"
"3604",2023-11-15,9545,"Andrews Home"
"3605",2023-11-16,9326,"Andrews Home"
"3606",2023-11-17,9109,"Andrews Home"
"3607",2023-11-18,9579,"Andrews Home"
"3608",2023-11-19,8365,"Andrews Home"
"3609",2023-11-20,8880,"Andrews Home"
"3610",2023-11-21,9618,"Andrews Home"
"3611",2023-11-22,11754,"Andrews Home"
"3612",2023-11-23,10892,"Andrews Home"
"3613",2023-11-24,8046,"Andrews Home"
"3614",2023-11-25,7650,"Andrews Home"
"3615",2023-11-26,7435,"Andrews Home"
"3616",2023-11-27,7965,"Andrews Home"
"3617",2023-11-28,7909,"Andrews Home"
"3618",2023-11-29,8502,"Andrews Home"
"3619",2023-11-30,9664,"Andrews Home"
"3620",2023-12-01,10743,"Andrews Home"
"3621",2023-12-02,10190,"Andrews Home"
"3622",2023-12-03,10657,"Andrews Home"
"3623",2023-12-04,9208,"Andrews Home"
"3624",2023-12-05,7496,"Andrews Home"
"3625",2023-12-06,8069,"Andrews Home"
"3626",2023-12-07,9449,"Andrews Home"
"3627",2023-12-08,10157,"Andrews Home"
"3628",2023-12-09,11107,"Andrews Home"
"3629",2023-12-10,7394,"Andrews Home"
"3630",2023-12-11,8847,"Andrews Home"
"3631",2023-12-12,9987,"Andrews Home"
"3632",2023-12-13,11465,"Andrews Home"
"3633",2023-12-14,10876,"Andrews Home"
"3634",2023-12-15,9358,"Andrews Home"
"3635",2023-12-16,12413,"Andrews Home"
"3636",2023-12-17,7428,"Andrews Home"
"3637",2023-12-18,10654,"Andrews Home"
"3638",2023-12-19,9558,"Andrews Home"
"3639",2023-12-20,11293,"Andrews Home"
"3640",2023-12-21,14438,"Andrews Home"
"3641",2023-12-22,13231,"Andrews Home"
"3642",2023-12-23,9174,"Andrews Home"
"3643",2023-12-24,10148,"Andrews Home"
"3644",2023-12-25,7008,"Andrews Home"
"3645",2023-12-26,9068,"Andrews Home"
"3646",2023-12-27,9139,"Andrews Home"
"3647",2023-12-28,10808,"Andrews Home"
"3648",2023-12-29,10016,"Andrews Home"
"3649",2023-12-30,8864,"Andrews Home"
"3650",2023-12-31,11204,"Andrews Home"
"3651",2022-01-01,23049,"Bataclan Home"
"3652",2022-01-02,28295,"Bataclan Home"
"3653",2022-01-03,44444,"Bataclan Home"
"3654",2022-01-04,39538,"Bataclan Home"
"3655",2022-01-05,41504,"Bataclan Home"
"3656",2022-01-06,41203,"Bataclan Home"
